date,stock_id,TaiwanStockPrice_volume,TaiwanStockPrice_turnover,TaiwanStockPrice_open,TaiwanStockPrice_high,TaiwanStockPrice_low,TaiwanStockPrice_close,TaiwanStockPrice_spread,TaiwanStockPrice_transactions,TaiwanStockInstitutionalInvestorsBuySell_buy,TaiwanStockInstitutionalInvestorsBuySell_name,TaiwanStockInstitutionalInvestorsBuySell_sell,TaiwanStockInstitutionalInvestorsBuySell_foreign,TaiwanStockInstitutionalInvestorsBuySell_investment_trust,TaiwanStockInstitutionalInvestorsBuySell_dealer,TaiwanStockInstitutionalInvestorsBuySell_dealer_self,TaiwanStockInstitutionalInvestorsBuySell_dealer_hedging
2025-06-30,2454,7970814,10093427225,1290.0,1300.0,1250.0,1250.0,-35.0,14769,3577883,Foreign_Investor,5397288,,,,,
2025-06-30,2454,7970814,10093427225,1290.0,1300.0,1250.0,1250.0,-35.0,14769,376000,Dealer_self,39400,,,,,
2025-06-30,2454,7970814,10093427225,1290.0,1300.0,1250.0,1250.0,-35.0,14769,39000,Dealer_Hedging,16973,,,,,
2025-06-30,2454,7970814,10093427225,1290.0,1300.0,1250.0,1250.0,-35.0,14769,0,Foreign_Dealer_Self,0,,,,,
2025-06-30,2454,7970814,10093427225,1290.0,1300.0,1250.0,1250.0,-35.0,14769,152649,Investment_Trust,1555272,,,,,
2025-07-01,2454,8803695,11339208385,1265.0,1305.0,1265.0,1275.0,25.0,14818,5501030,Foreign_Investor,3402705,,,,,
2025-07-01,2454,8803695,11339208385,1265.0,1305.0,1265.0,1275.0,25.0,14818,0,Foreign_Dealer_Self,0,,,,,
2025-07-01,2454,8803695,11339208385,1265.0,1305.0,1265.0,1275.0,25.0,14818,260000,Dealer_self,28300,,,,,
2025-07-01,2454,8803695,11339208385,1265.0,1305.0,1265.0,1275.0,25.0,14818,39764,Dealer_Hedging,32182,,,,,
2025-07-01,2454,8803695,11339208385,1265.0,1305.0,1265.0,1275.0,25.0,14818,378379,Investment_Trust,1046325,,,,,
2025-07-02,2454,7261051,9385839060,1295.0,1300.0,1275.0,1295.0,20.0,10333,4359980,Foreign_Investor,4042097,,,,,
2025-07-02,2454,7261051,9385839060,1295.0,1300.0,1275.0,1295.0,20.0,10333,311100,Dealer_self,22000,,,,,
2025-07-02,2454,7261051,9385839060,1295.0,1300.0,1275.0,1295.0,20.0,10333,8907,Dealer_Hedging,16004,,,,,
2025-07-02,2454,7261051,9385839060,1295.0,1300.0,1275.0,1295.0,20.0,10333,0,Foreign_Dealer_Self,0,,,,,
2025-07-02,2454,7261051,9385839060,1295.0,1300.0,1275.0,1295.0,20.0,10333,254000,Investment_Trust,589709,,,,,
2025-07-03,2454,11872297,15207103239,1300.0,1300.0,1270.0,1270.0,0.0,14481,0,Foreign_Dealer_Self,0,,,,,
2025-07-03,2454,11872297,15207103239,1300.0,1300.0,1270.0,1270.0,0.0,14481,80000,Investment_Trust,5663911,,,,,
2025-07-03,2454,11872297,15207103239,1300.0,1300.0,1270.0,1270.0,0.0,14481,78100,Dealer_self,638700,,,,,
2025-07-03,2454,11872297,15207103239,1300.0,1300.0,1270.0,1270.0,0.0,14481,39000,Dealer_Hedging,57200,,,,,
2025-07-03,2454,11872297,15207103239,1300.0,1300.0,1270.0,1270.0,0.0,14481,6197651,Foreign_Investor,2904793,,,,,
2025-07-04,2454,7363385,9540997340,1290.0,1305.0,1285.0,1290.0,20.0,12605,145000,Investment_Trust,1501203,,,,,
2025-07-04,2454,7363385,9540997340,1290.0,1305.0,1285.0,1290.0,20.0,12605,107855,Dealer_Hedging,85530,,,,,
2025-07-04,2454,7363385,9540997340,1290.0,1305.0,1285.0,1290.0,20.0,12605,49300,Dealer_self,44000,,,,,
2025-07-04,2454,7363385,9540997340,1290.0,1305.0,1285.0,1290.0,20.0,12605,0,Foreign_Dealer_Self,0,,,,,
2025-07-04,2454,7363385,9540997340,1290.0,1305.0,1285.0,1290.0,20.0,12605,4824612,Foreign_Investor,1092929,,,,,
2025-07-07,2454,4549857,5848904360,1300.0,1300.0,1280.0,1280.0,-10.0,8070,1925806,Foreign_Investor,2391812,,,,,
2025-07-07,2454,4549857,5848904360,1300.0,1300.0,1280.0,1280.0,-10.0,8070,0,Foreign_Dealer_Self,0,,,,,
2025-07-07,2454,4549857,5848904360,1300.0,1300.0,1280.0,1280.0,-10.0,8070,15000,Dealer_self,67700,,,,,
2025-07-07,2454,4549857,5848904360,1300.0,1300.0,1280.0,1280.0,-10.0,8070,37000,Dealer_Hedging,20882,,,,,
2025-07-07,2454,4549857,5848904360,1300.0,1300.0,1280.0,1280.0,-10.0,8070,174422,Investment_Trust,1152016,,,,,
2025-07-08,2454,3658204,4652919095,1280.0,1280.0,1265.0,1270.0,-10.0,8411,292284,Investment_Trust,120000,,,,,
2025-07-08,2454,3658204,4652919095,1280.0,1280.0,1265.0,1270.0,-10.0,8411,1404538,Foreign_Investor,1988363,,,,,
2025-07-08,2454,3658204,4652919095,1280.0,1280.0,1265.0,1270.0,-10.0,8411,0,Foreign_Dealer_Self,0,,,,,
2025-07-08,2454,3658204,4652919095,1280.0,1280.0,1265.0,1270.0,-10.0,8411,21000,Dealer_self,15000,,,,,
2025-07-08,2454,3658204,4652919095,1280.0,1280.0,1265.0,1270.0,-10.0,8411,19000,Dealer_Hedging,1481,,,,,
2025-07-09,2454,14460572,19300327670,1280.0,1360.0,1280.0,1355.0,85.0,35957,0,Foreign_Dealer_Self,0,,,,,
2025-07-09,2454,14460572,19300327670,1280.0,1360.0,1280.0,1355.0,85.0,35957,191099,Dealer_self,135000,,,,,
2025-07-09,2454,14460572,19300327670,1280.0,1360.0,1280.0,1355.0,85.0,35957,334389,Dealer_Hedging,327478,,,,,
2025-07-09,2454,14460572,19300327670,1280.0,1360.0,1280.0,1355.0,85.0,35957,8357936,Foreign_Investor,3073887,,,,,
2025-07-09,2454,14460572,19300327670,1280.0,1360.0,1280.0,1355.0,85.0,35957,991000,Investment_Trust,264015,,,,,
2025-07-10,2454,12339983,17085260139,1375.0,1400.0,1360.0,1400.0,45.0,27552,0,Foreign_Dealer_Self,0,,,,,
2025-07-10,2454,12339983,17085260139,1375.0,1400.0,1360.0,1400.0,45.0,27552,55097,Dealer_self,203198,,,,,
2025-07-10,2454,12339983,17085260139,1375.0,1400.0,1360.0,1400.0,45.0,27552,44599,Dealer_Hedging,81780,,,,,
2025-07-10,2454,12339983,17085260139,1375.0,1400.0,1360.0,1400.0,45.0,27552,6603347,Foreign_Investor,5058479,,,,,
2025-07-10,2454,12339983,17085260139,1375.0,1400.0,1360.0,1400.0,45.0,27552,1073000,Investment_Trust,288159,,,,,
2025-07-11,2454,10428598,14673505330,1405.0,1420.0,1390.0,1420.0,20.0,20428,35106,Dealer_Hedging,72454,,,,,
2025-07-11,2454,10428598,14673505330,1405.0,1420.0,1390.0,1420.0,20.0,20428,27392,Dealer_self,223000,,,,,
2025-07-11,2454,10428598,14673505330,1405.0,1420.0,1390.0,1420.0,20.0,20428,6293097,Foreign_Investor,5653794,,,,,
2025-07-11,2454,10428598,14673505330,1405.0,1420.0,1390.0,1420.0,20.0,20428,0,Foreign_Dealer_Self,0,,,,,
2025-07-11,2454,10428598,14673505330,1405.0,1420.0,1390.0,1420.0,20.0,20428,332000,Investment_Trust,228249,,,,,
2025-07-14,2454,6067428,8449999917,1410.0,1410.0,1385.0,1385.0,-35.0,13304,0,Foreign_Dealer_Self,0,,,,,
2025-07-14,2454,6067428,8449999917,1410.0,1410.0,1385.0,1385.0,-35.0,13304,274000,Investment_Trust,156560,,,,,
2025-07-14,2454,6067428,8449999917,1410.0,1410.0,1385.0,1385.0,-35.0,13304,37432,Dealer_self,227000,,,,,
2025-07-14,2454,6067428,8449999917,1410.0,1410.0,1385.0,1385.0,-35.0,13304,65268,Dealer_Hedging,30543,,,,,
2025-07-14,2454,6067428,8449999917,1410.0,1410.0,1385.0,1385.0,-35.0,13304,3292864,Foreign_Investor,3762361,,,,,
2025-07-15,2454,4659162,6487157908,1385.0,1405.0,1380.0,1395.0,10.0,9562,2512715,Foreign_Investor,3022000,,,,,
2025-07-15,2454,4659162,6487157908,1385.0,1405.0,1380.0,1395.0,10.0,9562,34533,Dealer_Hedging,10626,,,,,
2025-07-15,2454,4659162,6487157908,1385.0,1405.0,1380.0,1395.0,10.0,9562,43200,Dealer_self,22000,,,,,
2025-07-15,2454,4659162,6487157908,1385.0,1405.0,1380.0,1395.0,10.0,9562,0,Foreign_Dealer_Self,0,,,,,
2025-07-15,2454,4659162,6487157908,1385.0,1405.0,1380.0,1395.0,10.0,9562,56000,Investment_Trust,129646,,,,,
2025-07-16,2454,6099561,8586546210,1395.0,1415.0,1395.0,1410.0,15.0,10661,3261526,Foreign_Investor,2918800,,,,,
2025-07-16,2454,6099561,8586546210,1395.0,1415.0,1395.0,1410.0,15.0,10661,0,Foreign_Dealer_Self,0,,,,,
2025-07-16,2454,6099561,8586546210,1395.0,1415.0,1395.0,1410.0,15.0,10661,36308,Investment_Trust,143912,,,,,
2025-07-16,2454,6099561,8586546210,1395.0,1415.0,1395.0,1410.0,15.0,10661,44999,Dealer_self,146794,,,,,
2025-07-16,2454,6099561,8586546210,1395.0,1415.0,1395.0,1410.0,15.0,10661,58220,Dealer_Hedging,32459,,,,,
2025-07-17,2454,5516070,7701353575,1405.0,1420.0,1385.0,1390.0,-20.0,11502,67445,Dealer_Hedging,13858,,,,,
2025-07-17,2454,5516070,7701353575,1405.0,1420.0,1385.0,1390.0,-20.0,11502,90000,Dealer_self,46500,,,,,
2025-07-17,2454,5516070,7701353575,1405.0,1420.0,1385.0,1390.0,-20.0,11502,2472755,Foreign_Investor,3643611,,,,,
2025-07-17,2454,5516070,7701353575,1405.0,1420.0,1385.0,1390.0,-20.0,11502,0,Foreign_Dealer_Self,0,,,,,
2025-07-17,2454,5516070,7701353575,1405.0,1420.0,1385.0,1390.0,-20.0,11502,37267,Investment_Trust,480008,,,,,
2025-07-18,2454,5064123,7115366362,1405.0,1410.0,1400.0,1410.0,20.0,9172,3680709,Foreign_Investor,1906881,,,,,
2025-07-18,2454,5064123,7115366362,1405.0,1410.0,1400.0,1410.0,20.0,9172,54519,Dealer_Hedging,19656,,,,,
2025-07-18,2454,5064123,7115366362,1405.0,1410.0,1400.0,1410.0,20.0,9172,0,Foreign_Dealer_Self,0,,,,,
2025-07-18,2454,5064123,7115366362,1405.0,1410.0,1400.0,1410.0,20.0,9172,22000,Investment_Trust,95665,,,,,
2025-07-18,2454,5064123,7115366362,1405.0,1410.0,1400.0,1410.0,20.0,9172,41282,Dealer_self,55000,,,,,
2025-07-21,2454,6030920,8606380470,1415.0,1445.0,1410.0,1425.0,15.0,13361,2529691,Foreign_Investor,2598499,,,,,
2025-07-21,2454,6030920,8606380470,1415.0,1445.0,1410.0,1425.0,15.0,13361,0,Foreign_Dealer_Self,0,,,,,
2025-07-21,2454,6030920,8606380470,1415.0,1445.0,1410.0,1425.0,15.0,13361,76000,Investment_Trust,221155,,,,,
2025-07-21,2454,6030920,8606380470,1415.0,1445.0,1410.0,1425.0,15.0,13361,38350,Dealer_self,40000,,,,,
2025-07-21,2454,6030920,8606380470,1415.0,1445.0,1410.0,1425.0,15.0,13361,130987,Dealer_Hedging,43259,,,,,
2025-07-22,2454,8242534,11871821880,1440.0,1455.0,1425.0,1430.0,5.0,17494,0,Foreign_Dealer_Self,0,,,,,
2025-07-22,2454,8242534,11871821880,1440.0,1455.0,1425.0,1430.0,5.0,17494,123317,Investment_Trust,317352,,,,,
2025-07-22,2454,8242534,11871821880,1440.0,1455.0,1425.0,1430.0,5.0,17494,62587,Dealer_self,86000,,,,,
2025-07-22,2454,8242534,11871821880,1440.0,1455.0,1425.0,1430.0,5.0,17494,132133,Dealer_Hedging,171533,,,,,
2025-07-22,2454,8242534,11871821880,1440.0,1455.0,1425.0,1430.0,5.0,17494,5042853,Foreign_Investor,2454644,,,,,
2025-07-23,2454,5013381,7215294292,1455.0,1455.0,1425.0,1430.0,0.0,9088,32935,Dealer_Hedging,20836,,,,,
2025-07-23,2454,5013381,7215294292,1455.0,1455.0,1425.0,1430.0,0.0,9088,116000,Dealer_self,5000,,,,,
2025-07-23,2454,5013381,7215294292,1455.0,1455.0,1425.0,1430.0,0.0,9088,2315569,Foreign_Investor,2564900,,,,,
2025-07-23,2454,5013381,7215294292,1455.0,1455.0,1425.0,1430.0,0.0,9088,0,Foreign_Dealer_Self,0,,,,,
2025-07-23,2454,5013381,7215294292,1455.0,1455.0,1425.0,1430.0,0.0,9088,253000,Investment_Trust,293000,,,,,
2025-07-24,2454,5122916,7324152830,1445.0,1450.0,1420.0,1430.0,0.0,8261,0,Foreign_Dealer_Self,0,,,,,
2025-07-24,2454,5122916,7324152830,1445.0,1450.0,1420.0,1430.0,0.0,8261,70000,Investment_Trust,464634,,,,,
2025-07-24,2454,5122916,7324152830,1445.0,1450.0,1420.0,1430.0,0.0,8261,30615,Dealer_self,11000,,,,,
2025-07-24,2454,5122916,7324152830,1445.0,1450.0,1420.0,1430.0,0.0,8261,37101,Dealer_Hedging,2324,,,,,
2025-07-24,2454,5122916,7324152830,1445.0,1450.0,1420.0,1430.0,0.0,8261,2916392,Foreign_Investor,2551211,,,,,
2025-07-25,2454,5942860,8484208399,1430.0,1445.0,1415.0,1430.0,0.0,8369,3391433,Foreign_Investor,1604775,,,,,
2025-07-25,2454,5942860,8484208399,1430.0,1445.0,1415.0,1430.0,0.0,8369,20356,Dealer_Hedging,18424,,,,,
2025-07-25,2454,5942860,8484208399,1430.0,1445.0,1415.0,1430.0,0.0,8369,603000,Investment_Trust,689000,,,,,
2025-07-25,2454,5942860,8484208399,1430.0,1445.0,1415.0,1430.0,0.0,8369,0,Foreign_Dealer_Self,0,,,,,
2025-07-25,2454,5942860,8484208399,1430.0,1445.0,1415.0,1430.0,0.0,8369,28500,Dealer_self,45000,,,,,
2025-07-28,2454,7334211,10248910780,1435.0,1440.0,1385.0,1400.0,-30.0,24540,319010,Dealer_Hedging,121347,,,,,
2025-07-28,2454,7334211,10248910780,1435.0,1440.0,1385.0,1400.0,-30.0,24540,2551840,Foreign_Investor,3161969,,,,,
2025-07-28,2454,7334211,10248910780,1435.0,1440.0,1385.0,1400.0,-30.0,24540,0,Foreign_Dealer_Self,0,,,,,
2025-07-28,2454,7334211,10248910780,1435.0,1440.0,1385.0,1400.0,-30.0,24540,434000,Investment_Trust,828146,,,,,
2025-07-28,2454,7334211,10248910780,1435.0,1440.0,1385.0,1400.0,-30.0,24540,96000,Dealer_self,54960,,,,,
2025-07-29,2454,10316682,14114593145,1390.0,1395.0,1350.0,1360.0,-40.0,38244,360871,Dealer_Hedging,50061,,,,,
2025-07-29,2454,10316682,14114593145,1390.0,1395.0,1350.0,1360.0,-40.0,38244,418000,Investment_Trust,684889,,,,,
2025-07-29,2454,10316682,14114593145,1390.0,1395.0,1350.0,1360.0,-40.0,38244,219000,Dealer_self,105600,,,,,
2025-07-29,2454,10316682,14114593145,1390.0,1395.0,1350.0,1360.0,-40.0,38244,0,Foreign_Dealer_Self,0,,,,,
2025-07-29,2454,10316682,14114593145,1390.0,1395.0,1350.0,1360.0,-40.0,38244,4026556,Foreign_Investor,5447443,,,,,
2025-07-30,2454,5754600,7888746665,1365.0,1385.0,1360.0,1380.0,20.0,9791,0,Foreign_Dealer_Self,0,,,,,
2025-07-30,2454,5754600,7888746665,1365.0,1385.0,1360.0,1380.0,20.0,9791,374000,Investment_Trust,639010,,,,,
2025-07-30,2454,5754600,7888746665,1365.0,1385.0,1360.0,1380.0,20.0,9791,94000,Dealer_self,29000,,,,,
2025-07-30,2454,5754600,7888746665,1365.0,1385.0,1360.0,1380.0,20.0,9791,175119,Dealer_Hedging,34624,,,,,
2025-07-30,2454,5754600,7888746665,1365.0,1385.0,1360.0,1380.0,20.0,9791,3512439,Foreign_Investor,3246435,,,,,
2025-07-31,2454,9291286,12663968210,1360.0,1385.0,1340.0,1370.0,-10.0,18373,112378,Dealer_Hedging,59815,,,,,
2025-07-31,2454,9291286,12663968210,1360.0,1385.0,1340.0,1370.0,-10.0,18373,211000,Investment_Trust,855386,,,,,
2025-07-31,2454,9291286,12663968210,1360.0,1385.0,1340.0,1370.0,-10.0,18373,4874218,Foreign_Investor,5998610,,,,,
2025-07-31,2454,9291286,12663968210,1360.0,1385.0,1340.0,1370.0,-10.0,18373,121000,Dealer_self,85999,,,,,
2025-07-31,2454,9291286,12663968210,1360.0,1385.0,1340.0,1370.0,-10.0,18373,0,Foreign_Dealer_Self,0,,,,,
2025-08-01,2454,6495615,8832521555,1350.0,1375.0,1350.0,1350.0,-20.0,17426,0,Foreign_Dealer_Self,0,,,,,
2025-08-01,2454,6495615,8832521555,1350.0,1375.0,1350.0,1350.0,-20.0,17426,64000,Investment_Trust,125091,,,,,
2025-08-01,2454,6495615,8832521555,1350.0,1375.0,1350.0,1350.0,-20.0,17426,44000,Dealer_self,34000,,,,,
2025-08-01,2454,6495615,8832521555,1350.0,1375.0,1350.0,1350.0,-20.0,17426,210915,Dealer_Hedging,155798,,,,,
2025-08-01,2454,6495615,8832521555,1350.0,1375.0,1350.0,1350.0,-20.0,17426,2111751,Foreign_Investor,4166255,,,,,
2025-08-04,2454,5214085,6967850885,1340.0,1350.0,1330.0,1330.0,-20.0,16941,1878548,Foreign_Investor,2845474,,,,,
2025-08-04,2454,5214085,6967850885,1340.0,1350.0,1330.0,1330.0,-20.0,16941,80000,Investment_Trust,283766,,,,,
2025-08-04,2454,5214085,6967850885,1340.0,1350.0,1330.0,1330.0,-20.0,16941,6000,Dealer_self,597334,,,,,
2025-08-04,2454,5214085,6967850885,1340.0,1350.0,1330.0,1330.0,-20.0,16941,0,Foreign_Dealer_Self,0,,,,,
2025-08-04,2454,5214085,6967850885,1340.0,1350.0,1330.0,1330.0,-20.0,16941,88165,Dealer_Hedging,54400,,,,,
2025-08-05,2454,3858955,5194331600,1350.0,1355.0,1340.0,1340.0,10.0,8809,1020136,Foreign_Investor,2244816,,,,,
2025-08-05,2454,3858955,5194331600,1350.0,1355.0,1340.0,1340.0,10.0,8809,0,Foreign_Dealer_Self,0,,,,,
2025-08-05,2454,3858955,5194331600,1350.0,1355.0,1340.0,1340.0,10.0,8809,10000,Dealer_self,143125,,,,,
2025-08-05,2454,3858955,5194331600,1350.0,1355.0,1340.0,1340.0,10.0,8809,16089,Dealer_Hedging,17144,,,,,
2025-08-05,2454,3858955,5194331600,1350.0,1355.0,1340.0,1340.0,10.0,8809,38000,Investment_Trust,151482,,,,,
2025-08-06,2454,5970701,7966823010,1340.0,1350.0,1320.0,1320.0,-20.0,20358,2976293,Foreign_Investor,3180414,,,,,
2025-08-06,2454,5970701,7966823010,1340.0,1350.0,1320.0,1320.0,-20.0,20358,50408,Dealer_Hedging,5700,,,,,
2025-08-06,2454,5970701,7966823010,1340.0,1350.0,1320.0,1320.0,-20.0,20358,4000,Dealer_self,659000,,,,,
2025-08-06,2454,5970701,7966823010,1340.0,1350.0,1320.0,1320.0,-20.0,20358,0,Foreign_Dealer_Self,0,,,,,
2025-08-06,2454,5970701,7966823010,1340.0,1350.0,1320.0,1320.0,-20.0,20358,70000,Investment_Trust,162605,,,,,
2025-08-07,2454,5689384,7718335583,1345.0,1365.0,1345.0,1355.0,35.0,10668,0,Foreign_Dealer_Self,0,,,,,
2025-08-07,2454,5689384,7718335583,1345.0,1365.0,1345.0,1355.0,35.0,10668,58590,Investment_Trust,44682,,,,,
2025-08-07,2454,5689384,7718335583,1345.0,1365.0,1345.0,1355.0,35.0,10668,39500,Dealer_self,472000,,,,,
2025-08-07,2454,5689384,7718335583,1345.0,1365.0,1345.0,1355.0,35.0,10668,30040,Dealer_Hedging,17965,,,,,
2025-08-07,2454,5689384,7718335583,1345.0,1365.0,1345.0,1355.0,35.0,10668,3395047,Foreign_Investor,2388638,,,,,
2025-08-08,2454,5865744,7931502268,1355.0,1360.0,1335.0,1350.0,-5.0,9232,2608257,Foreign_Investor,3819682,,,,,
2025-08-08,2454,5865744,7931502268,1355.0,1360.0,1335.0,1350.0,-5.0,9232,30039,Dealer_Hedging,36865,,,,,
2025-08-08,2454,5865744,7931502268,1355.0,1360.0,1335.0,1350.0,-5.0,9232,17000,Investment_Trust,134338,,,,,
2025-08-08,2454,5865744,7931502268,1355.0,1360.0,1335.0,1350.0,-5.0,9232,0,Foreign_Dealer_Self,0,,,,,
2025-08-08,2454,5865744,7931502268,1355.0,1360.0,1335.0,1350.0,-5.0,9232,44000,Dealer_self,67200,,,,,
2025-08-11,2454,3971509,5381089706,1350.0,1370.0,1340.0,1355.0,5.0,8794,0,Foreign_Dealer_Self,0,,,,,
2025-08-11,2454,3971509,5381089706,1350.0,1370.0,1340.0,1355.0,5.0,8794,43000,Investment_Trust,168736,,,,,
2025-08-11,2454,3971509,5381089706,1350.0,1370.0,1340.0,1355.0,5.0,8794,37000,Dealer_self,22000,,,,,
2025-08-11,2454,3971509,5381089706,1350.0,1370.0,1340.0,1355.0,5.0,8794,24663,Dealer_Hedging,12028,,,,,
2025-08-11,2454,3971509,5381089706,1350.0,1370.0,1340.0,1355.0,5.0,8794,2268648,Foreign_Investor,2293050,,,,,
2025-08-12,2454,3496091,4755253497,1360.0,1370.0,1350.0,1360.0,5.0,7430,0,Foreign_Dealer_Self,0,,,,,
2025-08-12,2454,3496091,4755253497,1360.0,1370.0,1350.0,1360.0,5.0,7430,55782,Investment_Trust,145732,,,,,
2025-08-12,2454,3496091,4755253497,1360.0,1370.0,1350.0,1360.0,5.0,7430,1000,Dealer_self,1500,,,,,
2025-08-12,2454,3496091,4755253497,1360.0,1370.0,1350.0,1360.0,5.0,7430,10619,Dealer_Hedging,14409,,,,,
2025-08-12,2454,3496091,4755253497,1360.0,1370.0,1350.0,1360.0,5.0,7430,1667070,Foreign_Investor,1877662,,,,,
2025-08-13,2454,8333913,11435601780,1370.0,1385.0,1360.0,1370.0,10.0,12180,57095,Dealer_Hedging,28390,,,,,
2025-08-13,2454,8333913,11435601780,1370.0,1385.0,1360.0,1370.0,10.0,12180,17300,Dealer_self,50337,,,,,
2025-08-13,2454,8333913,11435601780,1370.0,1385.0,1360.0,1370.0,10.0,12180,5044789,Foreign_Investor,5175806,,,,,
2025-08-13,2454,8333913,11435601780,1370.0,1385.0,1360.0,1370.0,10.0,12180,0,Foreign_Dealer_Self,0,,,,,
2025-08-13,2454,8333913,11435601780,1370.0,1385.0,1360.0,1370.0,10.0,12180,50000,Investment_Trust,51016,,,,,
2025-08-14,2454,4747498,6584612200,1370.0,1395.0,1365.0,1390.0,20.0,9169,0,Foreign_Dealer_Self,0,,,,,
2025-08-14,2454,4747498,6584612200,1370.0,1395.0,1365.0,1390.0,20.0,9169,56100,Investment_Trust,67591,,,,,
2025-08-14,2454,4747498,6584612200,1370.0,1395.0,1365.0,1390.0,20.0,9169,45000,Dealer_self,5000,,,,,
2025-08-14,2454,4747498,6584612200,1370.0,1395.0,1365.0,1390.0,20.0,9169,49219,Dealer_Hedging,29025,,,,,
2025-08-14,2454,4747498,6584612200,1370.0,1395.0,1365.0,1390.0,20.0,9169,2575034,Foreign_Investor,1959505,,,,,
2025-08-15,2454,4475553,6187722500,1395.0,1400.0,1370.0,1370.0,-20.0,10621,1984947,Foreign_Investor,2731977,,,,,
2025-08-15,2454,4475553,6187722500,1395.0,1400.0,1370.0,1370.0,-20.0,10621,15561,Dealer_Hedging,20323,,,,,
2025-08-15,2454,4475553,6187722500,1395.0,1400.0,1370.0,1370.0,-20.0,10621,119300,Dealer_self,46000,,,,,
2025-08-15,2454,4475553,6187722500,1395.0,1400.0,1370.0,1370.0,-20.0,10621,0,Foreign_Dealer_Self,0,,,,,
2025-08-15,2454,4475553,6187722500,1395.0,1400.0,1370.0,1370.0,-20.0,10621,75000,Investment_Trust,209968,,,,,
2025-08-18,2454,7238014,10141297405,1375.0,1410.0,1375.0,1410.0,40.0,13663,0,Foreign_Dealer_Self,0,,,,,
2025-08-18,2454,7238014,10141297405,1375.0,1410.0,1375.0,1410.0,40.0,13663,371636,Investment_Trust,46129,,,,,
2025-08-18,2454,7238014,10141297405,1375.0,1410.0,1375.0,1410.0,40.0,13663,85819,Dealer_self,14500,,,,,
2025-08-18,2454,7238014,10141297405,1375.0,1410.0,1375.0,1410.0,40.0,13663,76140,Dealer_Hedging,73100,,,,,
2025-08-18,2454,7238014,10141297405,1375.0,1410.0,1375.0,1410.0,40.0,13663,5321756,Foreign_Investor,2885554,,,,,
2025-08-19,2454,6589846,9274440925,1415.0,1430.0,1390.0,1390.0,-20.0,12564,3172214,Foreign_Investor,3272403,,,,,
2025-08-19,2454,6589846,9274440925,1415.0,1430.0,1390.0,1390.0,-20.0,12564,22626,Dealer_Hedging,58119,,,,,
2025-08-19,2454,6589846,9274440925,1415.0,1430.0,1390.0,1390.0,-20.0,12564,311318,Investment_Trust,196479,,,,,
2025-08-19,2454,6589846,9274440925,1415.0,1430.0,1390.0,1390.0,-20.0,12564,0,Foreign_Dealer_Self,0,,,,,
2025-08-19,2454,6589846,9274440925,1415.0,1430.0,1390.0,1390.0,-20.0,12564,62375,Dealer_self,62000,,,,,
2025-08-20,2454,7113575,9722960436,1380.0,1390.0,1350.0,1355.0,-35.0,20660,0,Foreign_Dealer_Self,0,,,,,
2025-08-20,2454,7113575,9722960436,1380.0,1390.0,1350.0,1355.0,-35.0,20660,218636,Investment_Trust,39479,,,,,
2025-08-20,2454,7113575,9722960436,1380.0,1390.0,1350.0,1355.0,-35.0,20660,41000,Dealer_self,17000,,,,,
2025-08-20,2454,7113575,9722960436,1380.0,1390.0,1350.0,1355.0,-35.0,20660,229079,Dealer_Hedging,94397,,,,,
2025-08-20,2454,7113575,9722960436,1380.0,1390.0,1350.0,1355.0,-35.0,20660,3425728,Foreign_Investor,4524391,,,,,
2025-08-21,2454,4554398,6196837397,1350.0,1375.0,1345.0,1365.0,10.0,7137,2518958,Foreign_Investor,2472762,,,,,
2025-08-21,2454,4554398,6196837397,1350.0,1375.0,1345.0,1365.0,10.0,7137,56683,Dealer_Hedging,10436,,,,,
2025-08-21,2454,4554398,6196837397,1350.0,1375.0,1345.0,1365.0,10.0,7137,0,Foreign_Dealer_Self,0,,,,,
2025-08-21,2454,4554398,6196837397,1350.0,1375.0,1345.0,1365.0,10.0,7137,167318,Investment_Trust,213708,,,,,
2025-08-21,2454,4554398,6196837397,1350.0,1375.0,1345.0,1365.0,10.0,7137,14400,Dealer_self,25032,,,,,
2025-08-22,2454,2800266,3826154725,1365.0,1375.0,1355.0,1365.0,0.0,5476,0,Foreign_Dealer_Self,0,,,,,
2025-08-22,2454,2800266,3826154725,1365.0,1375.0,1355.0,1365.0,0.0,5476,29000,Investment_Trust,104279,,,,,
2025-08-22,2454,2800266,3826154725,1365.0,1375.0,1355.0,1365.0,0.0,5476,7300,Dealer_self,24000,,,,,
2025-08-22,2454,2800266,3826154725,1365.0,1375.0,1355.0,1365.0,0.0,5476,34802,Dealer_Hedging,24110,,,,,
2025-08-22,2454,2800266,3826154725,1365.0,1375.0,1355.0,1365.0,0.0,5476,1855166,Foreign_Investor,1730682,,,,,
2025-08-25,2454,5280140,7403266550,1385.0,1410.0,1380.0,1410.0,45.0,12470,46051,Dealer_Hedging,22539,,,,,
2025-08-25,2454,5280140,7403266550,1385.0,1410.0,1380.0,1410.0,45.0,12470,3640572,Foreign_Investor,1625070,,,,,
2025-08-25,2454,5280140,7403266550,1385.0,1410.0,1380.0,1410.0,45.0,12470,159299,Dealer_self,13000,,,,,
2025-08-25,2454,5280140,7403266550,1385.0,1410.0,1380.0,1410.0,45.0,12470,0,Foreign_Dealer_Self,0,,,,,
