date,stock_id,open,high,low,close,volume,turnover,inst_foreign,inst_investment_trust,inst_dealer_self,inst_dealer_hedging
2025-04-09,2379,442.0,458.5,432.5,440.0,5246874,2337269527,0.0,0.0,0.0,0.0
2025-04-09,2383,443.0,452.0,407.0,407.0,8867895,3748199882,0.0,0.0,0.0,0.0
2025-04-09,2454,1250.0,1255.0,1140.0,1185.0,20017897,24055879685,0.0,0.0,0.0,0.0
2025-04-09,3035,175.0,189.5,173.0,173.0,11133579,2005970586,0.0,0.0,0.0,0.0
2025-04-09,3293,745.0,761.0,693.0,715.0,6193660,4539031000,0.0,0.0,0.0,0.0
2025-04-09,3535,27.45,27.45,27.45,27.45,271646,7456607,0.0,0.0,0.0,0.0
2025-04-09,6231,213.5,213.5,213.5,213.5,161419,34462914,0.0,0.0,0.0,0.0
2025-04-09,6643,434.5,434.5,434.5,434.5,146243,63543285,0.0,0.0,0.0,0.0
2025-04-09,8358,39.65,40.65,38.55,38.55,2270553,88951700,0.0,0.0,0.0,0.0
2025-04-09,8932,78.5,78.6,73.3,77.6,1994857,149496309,0.0,0.0,0.0,0.0
2025-04-10,1519,353.5,353.5,353.5,353.5,1483481,524410389,0.0,0.0,0.0,0.0
2025-04-10,2308,308.5,308.5,308.5,308.5,3756951,1159019204,0.0,0.0,0.0,0.0
2025-04-10,2344,15.05,15.05,15.05,15.05,34689275,522073499,0.0,0.0,0.0,0.0
2025-04-10,2379,484.0,484.0,484.0,484.0,554558,268406072,0.0,0.0,0.0,0.0
2025-04-10,2383,447.5,447.5,447.5,447.5,473291,211797662,0.0,0.0,0.0,0.0
2025-04-10,2454,1300.0,1300.0,1300.0,1300.0,2039439,2651270700,0.0,0.0,0.0,0.0
2025-04-10,3035,190.0,190.0,190.0,190.0,977245,185676550,0.0,0.0,0.0,0.0
2025-04-10,3293,786.0,786.0,786.0,786.0,613552,482251872,0.0,0.0,0.0,0.0
2025-04-10,3535,30.0,30.15,29.4,30.15,2200095,65885583,0.0,0.0,0.0,0.0
2025-04-10,6231,229.0,234.0,223.0,226.5,4200458,961598618,0.0,0.0,0.0,0.0
2025-04-10,6643,477.0,477.5,461.5,475.5,1459853,694985694,0.0,0.0,0.0,0.0
2025-04-10,8358,42.35,42.4,42.0,42.4,1708123,72343197,0.0,0.0,0.0,0.0
2025-04-10,8932,85.2,85.3,82.8,85.3,1411064,119895307,0.0,0.0,0.0,0.0
2025-04-11,1519,321.0,383.5,320.0,383.0,6052169,2194627728,0.0,0.0,0.0,0.0
2025-04-11,2308,306.5,335.0,300.5,335.0,22276600,7124128162,0.0,0.0,0.0,0.0
2025-04-11,2344,14.2,15.45,13.6,15.3,106332724,1576880630,0.0,0.0,0.0,0.0
2025-04-11,2379,480.5,513.0,462.0,511.0,3697247,1826727361,0.0,0.0,0.0,0.0
2025-04-11,2383,453.0,492.0,447.5,492.0,9198781,4374696543,0.0,0.0,0.0,0.0
2025-04-11,2454,1280.0,1395.0,1250.0,1385.0,17343947,23239311570,0.0,0.0,0.0,0.0
2025-04-11,3035,188.5,200.5,178.5,200.5,13267982,2524745169,0.0,0.0,0.0,0.0
2025-04-11,3293,785.0,824.0,769.0,823.0,4487895,3600956315,0.0,0.0,0.0,0.0
2025-04-11,3535,27.15,29.8,27.15,29.8,1244488,35202802,0.0,0.0,0.0,0.0
2025-04-11,6231,207.5,224.5,204.0,223.0,2887129,605690364,0.0,0.0,0.0,0.0
2025-04-11,6643,428.0,456.0,428.0,455.0,1703095,748101053,0.0,0.0,0.0,0.0
2025-04-11,8358,41.45,43.0,39.6,43.0,1687600,70271375,0.0,0.0,0.0,0.0
2025-04-11,8932,82.3,87.8,81.4,87.1,721222,60771502,0.0,0.0,0.0,0.0
2025-04-14,1519,390.5,401.5,383.0,383.0,5285515,2066953806,0.0,0.0,0.0,0.0
2025-04-14,2308,349.5,350.0,328.0,330.0,17883868,6027727171,0.0,0.0,0.0,0.0
2025-04-14,2344,15.7,16.3,15.7,15.9,82043219,1316242621,0.0,0.0,0.0,0.0
2025-04-14,2379,516.0,517.0,500.0,500.0,3969242,2016183230,0.0,0.0,0.0,0.0
2025-04-14,2383,520.0,538.0,511.0,516.0,9544135,4975704915,0.0,0.0,0.0,0.0
2025-04-14,2454,1410.0,1425.0,1385.0,1400.0,12977957,18237704555,0.0,0.0,0.0,0.0
2025-04-14,3035,206.5,211.0,202.0,206.0,10178802,2094740127,0.0,0.0,0.0,0.0
2025-04-14,3293,848.0,849.0,785.0,785.0,4030728,3272592871,0.0,0.0,0.0,0.0
2025-04-14,3535,30.85,31.9,30.3,31.35,1424044,44370788,0.0,0.0,0.0,0.0
2025-04-14,6231,231.5,244.5,230.0,233.5,1829290,432753260,0.0,0.0,0.0,0.0
2025-04-14,6643,472.5,491.5,466.5,482.0,1361804,657389194,0.0,0.0,0.0,0.0
2025-04-14,8358,43.6,46.4,43.6,45.5,2542799,114054046,0.0,0.0,0.0,0.0
2025-04-14,8932,87.7,90.9,87.0,87.3,1099758,97707750,0.0,0.0,0.0,0.0
2025-04-15,1519,393.0,421.0,390.0,418.5,6316113,2579100367,0.0,0.0,0.0,0.0
2025-04-15,2308,329.5,332.5,324.0,330.5,7304809,2408460013,0.0,0.0,0.0,0.0
2025-04-15,2344,16.25,16.5,16.0,16.3,42259159,687593899,0.0,0.0,0.0,0.0
2025-04-15,2379,501.0,507.0,496.5,504.0,2325826,1170829318,0.0,0.0,0.0,0.0
2025-04-15,2383,527.0,545.0,519.0,544.0,5950276,3176459028,0.0,0.0,0.0,0.0
2025-04-15,2454,1405.0,1415.0,1375.0,1385.0,6829960,9519040535,0.0,0.0,0.0,0.0
2025-04-15,3035,208.0,219.0,206.5,219.0,8538332,1830131055,0.0,0.0,0.0,0.0
2025-04-15,3293,790.0,807.0,787.0,804.0,2163226,1728612924,0.0,0.0,0.0,0.0
2025-04-15,3535,31.4,33.2,31.4,33.05,990105,32294726,0.0,0.0,0.0,0.0
2025-04-15,6231,239.0,249.0,238.0,244.5,1125079,275181875,0.0,0.0,0.0,0.0
2025-04-15,6643,492.0,518.0,492.0,518.0,942459,479183050,0.0,0.0,0.0,0.0
2025-04-15,8358,46.5,47.3,46.2,47.3,2166209,101464013,0.0,0.0,0.0,0.0
2025-04-15,8932,87.3,89.8,86.4,89.6,392835,34757642,0.0,0.0,0.0,0.0
2025-04-16,1519,417.5,424.5,399.0,399.0,6372410,2612568981,0.0,0.0,0.0,0.0
2025-04-16,2308,325.0,327.5,320.5,320.5,7393291,2393263638,0.0,0.0,0.0,0.0
2025-04-16,2344,16.2,16.2,15.5,15.55,51900815,819731719,0.0,0.0,0.0,0.0
2025-04-16,2379,498.0,508.0,495.0,499.0,2251311,1126615741,0.0,0.0,0.0,0.0
2025-04-16,2383,531.0,540.0,517.0,517.0,4016560,2124449351,0.0,0.0,0.0,0.0
2025-04-16,2454,1370.0,1385.0,1365.0,1365.0,5794610,7967862075,0.0,0.0,0.0,0.0
2025-04-16,3035,216.5,220.5,212.0,212.0,5084050,1097281477,0.0,0.0,0.0,0.0
2025-04-16,3293,802.0,843.0,797.0,814.0,3660306,3023701707,0.0,0.0,0.0,0.0
2025-04-16,3535,33.3,33.45,31.8,31.8,865168,28026108,0.0,0.0,0.0,0.0
2025-04-16,6231,244.5,249.5,238.5,241.0,975493,237853613,0.0,0.0,0.0,0.0
2025-04-16,6643,518.0,518.0,499.0,499.0,552906,279582718,0.0,0.0,0.0,0.0
2025-04-16,8358,47.15,47.6,46.5,46.55,1128016,52926244,0.0,0.0,0.0,0.0
2025-04-16,8932,88.5,89.2,87.0,87.4,630082,55326029,0.0,0.0,0.0,0.0
2025-04-17,1519,390.5,398.0,382.5,396.0,4666903,1822059020,0.0,0.0,0.0,0.0
2025-04-17,2308,313.5,316.5,307.0,315.5,12774866,3996947244,0.0,0.0,0.0,0.0
2025-04-17,2344,15.5,15.75,15.2,15.4,40747467,629041922,0.0,0.0,0.0,0.0
2025-04-17,2379,498.0,515.0,495.0,508.0,2018426,1023077923,0.0,0.0,0.0,0.0
2025-04-17,2383,513.0,526.0,507.0,515.0,4645513,2391936759,0.0,0.0,0.0,0.0
2025-04-17,2454,1340.0,1350.0,1315.0,1340.0,6954102,9290936420,0.0,0.0,0.0,0.0
2025-04-17,3035,202.5,207.0,194.0,202.0,14895798,2988076017,0.0,0.0,0.0,0.0
2025-04-17,3293,831.0,843.0,816.0,830.0,2269482,1883003065,0.0,0.0,0.0,0.0
2025-04-17,3535,31.2,31.6,30.6,31.2,477643,14868902,0.0,0.0,0.0,0.0
2025-04-17,6231,241.0,244.0,227.5,243.5,1170381,275259977,0.0,0.0,0.0,0.0
2025-04-17,6643,496.5,519.0,488.5,517.0,738593,373721118,0.0,0.0,0.0,0.0
2025-04-17,8358,46.3,47.3,45.75,47.0,1083495,50398993,0.0,0.0,0.0,0.0
2025-04-17,8932,87.5,88.4,86.6,88.1,199331,17488736,0.0,0.0,0.0,0.0
2025-04-18,1519,397.0,399.5,385.5,387.0,3554743,1390611566,0.0,0.0,0.0,0.0
2025-04-18,2308,316.0,320.0,315.0,319.5,2490057,791396663,0.0,0.0,0.0,0.0
2025-04-18,2344,15.45,16.4,15.4,15.9,103498411,1661191186,0.0,0.0,0.0,0.0
2025-04-18,2379,513.0,513.0,499.5,505.0,1866176,939078250,0.0,0.0,0.0,0.0
2025-04-18,2383,508.0,531.0,508.0,522.0,3413061,1785768362,0.0,0.0,0.0,0.0
2025-04-18,2454,1350.0,1380.0,1345.0,1365.0,3602072,4917730681,0.0,0.0,0.0,0.0
2025-04-18,3035,201.0,204.5,195.5,196.5,10954288,2182199723,0.0,0.0,0.0,0.0
2025-04-18,3293,837.0,838.0,822.0,823.0,1573128,1303819863,0.0,0.0,0.0,0.0
2025-04-18,3535,31.5,31.9,31.2,31.65,466863,14701512,0.0,0.0,0.0,0.0
2025-04-18,6231,241.5,244.0,240.0,243.5,486131,117751285,0.0,0.0,0.0,0.0
2025-04-18,6643,520.0,524.0,505.0,509.0,460456,236439959,0.0,0.0,0.0,0.0
2025-04-18,8358,47.4,47.4,46.45,46.45,569837,26674020,0.0,0.0,0.0,0.0
2025-04-18,8932,87.7,89.1,87.5,88.0,169739,14985750,0.0,0.0,0.0,0.0
2025-04-21,1519,387.0,391.5,375.0,379.5,2867919,1098731624,0.0,0.0,0.0,0.0
2025-04-21,2308,316.5,319.0,309.5,312.0,3296876,1035163013,0.0,0.0,0.0,0.0
2025-04-21,2344,15.9,16.05,15.3,15.35,125178716,1956674455,0.0,0.0,0.0,0.0
2025-04-21,2379,505.0,509.0,499.0,507.0,1138810,576700633,0.0,0.0,0.0,0.0
2025-04-21,2383,522.0,532.0,516.0,516.0,3306031,1729128402,0.0,0.0,0.0,0.0
2025-04-21,2454,1355.0,1355.0,1325.0,1345.0,3123347,4194210360,0.0,0.0,0.0,0.0
2025-04-21,3035,198.0,198.0,190.0,190.5,4977972,961957135,0.0,0.0,0.0,0.0
2025-04-21,3293,820.0,834.0,807.0,807.0,1968789,1610010713,0.0,0.0,0.0,0.0
2025-04-21,3535,31.85,31.85,30.15,30.5,486943,14970550,0.0,0.0,0.0,0.0
2025-04-21,6231,244.5,245.0,231.0,232.0,574555,136008633,0.0,0.0,0.0,0.0
2025-04-21,6643,511.0,511.0,465.5,472.0,1012394,486889685,0.0,0.0,0.0,0.0
2025-04-21,8358,46.45,46.9,45.05,45.1,661543,30106348,0.0,0.0,0.0,0.0
2025-04-21,8932,88.7,89.3,85.8,87.0,486482,42322229,0.0,0.0,0.0,0.0
2025-04-22,1519,371.0,385.0,371.0,373.0,3186690,1200780819,0.0,0.0,0.0,0.0
2025-04-22,2308,308.5,317.0,308.5,310.0,4559786,1422440299,0.0,0.0,0.0,0.0
2025-04-22,2344,15.4,16.25,15.25,15.4,130117621,2039241075,0.0,0.0,0.0,0.0
2025-04-22,2379,508.0,510.0,496.0,496.0,1404030,704322582,0.0,0.0,0.0,0.0
2025-04-22,2383,500.0,521.0,497.0,499.0,3766598,1910220356,0.0,0.0,0.0,0.0
2025-04-22,2454,1330.0,1355.0,1300.0,1300.0,5199584,6872585530,0.0,0.0,0.0,0.0
2025-04-22,3035,189.5,196.5,187.5,188.0,7793431,1489262933,0.0,0.0,0.0,0.0
2025-04-22,3293,802.0,810.0,785.0,785.0,2234912,1783869334,0.0,0.0,0.0,0.0
2025-04-22,3535,30.0,32.4,29.7,31.7,1779036,56076119,0.0,0.0,0.0,0.0
2025-04-22,6231,230.0,240.5,227.0,232.5,666015,156210315,0.0,0.0,0.0,0.0
2025-04-22,6643,462.5,495.0,462.0,477.5,1016994,490841895,0.0,0.0,0.0,0.0
2025-04-22,8358,44.65,45.15,44.05,44.05,707502,31488223,0.0,0.0,0.0,0.0
2025-04-22,8932,85.9,88.2,84.6,86.7,276050,23916836,0.0,0.0,0.0,0.0
2025-04-23,1519,385.0,396.0,383.0,393.0,4352882,1695812629,0.0,0.0,0.0,0.0
2025-04-23,2308,316.5,331.5,314.5,329.5,7258477,2361484857,0.0,0.0,0.0,0.0
2025-04-23,2344,16.1,16.15,15.6,15.6,76889430,1216720299,0.0,0.0,0.0,0.0
2025-04-23,2379,505.0,517.0,505.0,516.0,1950297,1001282799,0.0,0.0,0.0,0.0
2025-04-23,2383,520.0,527.0,512.0,522.0,3585624,1868259032,0.0,0.0,0.0,0.0
2025-04-23,2454,1340.0,1375.0,1340.0,1370.0,6303810,8563742601,0.0,0.0,0.0,0.0
2025-04-23,3035,192.0,192.5,176.0,178.0,32796575,5986095461,0.0,0.0,0.0,0.0
2025-04-23,3293,820.0,824.0,797.0,805.0,1879169,1520486932,0.0,0.0,0.0,0.0
2025-04-23,3535,32.5,34.7,32.2,33.9,4631415,156137611,0.0,0.0,0.0,0.0
2025-04-23,6231,241.0,246.0,240.5,242.5,706382,171761433,0.0,0.0,0.0,0.0
2025-04-23,6643,504.0,504.0,488.5,492.0,880042,435659216,0.0,0.0,0.0,0.0
2025-04-23,8358,45.85,46.1,45.5,45.9,818248,37521060,0.0,0.0,0.0,0.0
2025-04-23,8932,87.5,89.8,87.4,89.5,303542,26942800,0.0,0.0,0.0,0.0
2025-04-24,1519,399.0,402.0,387.0,391.0,2798404,1097910443,0.0,0.0,0.0,0.0
2025-04-24,2308,332.0,334.5,324.5,326.5,5420602,1778577264,0.0,0.0,0.0,0.0
2025-04-24,2344,15.7,15.85,15.4,15.4,48819766,759416643,0.0,0.0,0.0,0.0
2025-04-24,2379,516.0,518.0,506.0,506.0,1335350,680163420,0.0,0.0,0.0,0.0
2025-04-24,2383,525.0,530.0,515.0,515.0,2602311,1358380797,0.0,0.0,0.0,0.0
2025-04-24,2454,1375.0,1375.0,1325.0,1330.0,6331633,8522102810,0.0,0.0,0.0,0.0
2025-04-24,3035,180.5,182.5,174.5,175.0,14725580,2622488742,0.0,0.0,0.0,0.0
2025-04-24,3293,812.0,827.0,810.0,817.0,1637983,1338296561,0.0,0.0,0.0,0.0
2025-04-24,3535,33.9,34.15,32.05,32.2,2023088,66411064,0.0,0.0,0.0,0.0
2025-04-24,6231,244.0,244.5,237.5,238.5,559066,133996017,0.0,0.0,0.0,0.0
2025-04-24,6643,500.0,500.0,480.5,487.0,644831,314572042,0.0,0.0,0.0,0.0
2025-04-24,8358,46.3,46.4,45.6,45.6,678994,31247310,0.0,0.0,0.0,0.0
2025-04-24,8932,89.9,90.4,88.4,90.1,188926,16923975,0.0,0.0,0.0,0.0
2025-04-25,1519,401.0,413.5,400.5,402.0,4283577,1735951018,0.0,0.0,0.0,0.0
2025-04-25,2308,334.0,339.5,329.5,330.5,8413008,2802457718,0.0,0.0,0.0,0.0
2025-04-25,2344,15.75,15.95,15.6,15.8,49605719,782619800,0.0,0.0,0.0,0.0
2025-04-25,2379,518.0,532.0,518.0,525.0,2644986,1394819400,0.0,0.0,0.0,0.0
2025-04-25,2383,527.0,566.0,527.0,566.0,8109465,4489920817,0.0,0.0,0.0,0.0
2025-04-25,2454,1375.0,1390.0,1370.0,1380.0,7381768,10192478505,0.0,0.0,0.0,0.0
2025-04-25,3035,181.5,183.0,177.5,178.5,13399696,2409176509,0.0,0.0,0.0,0.0
2025-04-25,3293,830.0,833.0,823.0,824.0,1174892,971713255,0.0,0.0,0.0,0.0
2025-04-25,3535,33.1,33.3,32.05,32.2,981495,31930475,0.0,0.0,0.0,0.0
2025-04-25,6231,245.0,253.0,244.0,248.0,887326,219730679,0.0,0.0,0.0,0.0
2025-04-25,6643,512.0,525.0,504.0,507.0,1120326,574642206,0.0,0.0,0.0,0.0
2025-04-25,8358,46.75,46.95,46.45,46.75,825076,38535456,0.0,0.0,0.0,0.0
2025-04-25,8932,90.8,92.5,90.8,92.4,494013,45274580,0.0,0.0,0.0,0.0
2025-04-28,1519,408.0,410.0,401.0,405.5,1938432,786877302,0.0,0.0,0.0,0.0
2025-04-28,2308,343.0,344.0,335.5,340.5,6350574,2159220787,0.0,0.0,0.0,0.0
2025-04-28,2344,15.9,16.0,15.6,15.7,30098324,473566883,0.0,0.0,0.0,0.0
2025-04-28,2379,525.0,531.0,519.0,524.0,1068108,560973236,0.0,0.0,0.0,0.0
2025-04-28,2383,563.0,564.0,551.0,557.0,4677753,2611216603,0.0,0.0,0.0,0.0
2025-04-28,2454,1385.0,1390.0,1350.0,1350.0,5546486,7564477485,0.0,0.0,0.0,0.0
2025-04-28,3035,179.5,184.0,179.5,183.0,9255614,1683086800,0.0,0.0,0.0,0.0
2025-04-28,3293,832.0,832.0,816.0,827.0,1124053,924658425,0.0,0.0,0.0,0.0
2025-04-28,3535,32.45,32.7,31.8,32.05,486797,15676540,0.0,0.0,0.0,0.0
2025-04-28,6231,253.0,272.5,251.5,272.5,1065324,282090171,0.0,0.0,0.0,0.0
2025-04-28,6643,516.0,528.0,508.0,514.0,774656,401124798,0.0,0.0,0.0,0.0
2025-04-28,8358,47.0,47.3,46.9,47.1,533710,25137958,0.0,0.0,0.0,0.0
2025-04-28,8932,92.6,92.8,91.7,92.6,205803,19005985,0.0,0.0,0.0,0.0
2025-04-29,1519,408.0,425.0,401.5,425.0,4418960,1841323369,0.0,0.0,0.0,0.0
2025-04-29,2308,339.0,340.0,332.0,340.0,7981381,2689544828,0.0,0.0,0.0,0.0
2025-04-29,2344,15.75,16.0,15.7,15.95,33876612,537847233,0.0,0.0,0.0,0.0
2025-04-29,2379,522.0,524.0,514.0,519.0,2058791,1067882826,0.0,0.0,0.0,0.0
2025-04-29,2383,560.0,566.0,548.0,565.0,4650935,2599953038,0.0,0.0,0.0,0.0
2025-04-29,2454,1350.0,1370.0,1335.0,1370.0,5933337,8045158791,0.0,0.0,0.0,0.0
2025-04-29,3035,183.0,184.5,181.0,184.0,6383918,1167863666,0.0,0.0,0.0,0.0
2025-04-29,3293,830.0,845.0,824.0,840.0,2022241,1693395741,0.0,0.0,0.0,0.0
2025-04-29,3535,32.3,35.25,32.1,35.25,3504346,119736939,0.0,0.0,0.0,0.0
2025-04-29,6231,276.0,277.5,258.5,266.5,2706822,719017999,0.0,0.0,0.0,0.0
2025-04-29,6643,516.0,528.0,507.0,528.0,723316,377543050,0.0,0.0,0.0,0.0
2025-04-29,8358,47.8,48.15,47.45,48.05,991626,47454176,0.0,0.0,0.0,0.0
2025-04-29,8932,91.8,94.6,91.8,94.1,385499,36158939,0.0,0.0,0.0,0.0
2025-04-30,1519,423.0,434.0,417.5,421.0,5444824,2311073912,0.0,0.0,0.0,0.0
2025-04-30,2308,337.5,338.5,333.0,333.5,8648793,2893859112,0.0,0.0,0.0,0.0
2025-04-30,2344,16.05,16.15,15.7,15.75,45950742,731376355,0.0,0.0,0.0,0.0
2025-04-30,2379,521.0,527.0,518.0,524.0,1705962,891958277,0.0,0.0,0.0,0.0
2025-04-30,2383,559.0,563.0,549.0,556.0,3924021,2179800924,0.0,0.0,0.0,0.0
2025-04-30,2454,1370.0,1370.0,1350.0,1350.0,5687722,7714260515,0.0,0.0,0.0,0.0
2025-04-30,3035,184.0,184.5,179.5,180.0,6025021,1093274888,0.0,0.0,0.0,0.0
2025-04-30,3293,845.0,845.0,830.0,832.0,1233639,1029405279,0.0,0.0,0.0,0.0
2025-04-30,3535,36.65,36.65,34.15,34.7,3996124,141047901,0.0,0.0,0.0,0.0
2025-04-30,6231,268.0,270.5,254.5,256.0,1381346,360847539,0.0,0.0,0.0,0.0
2025-04-30,6643,525.0,528.0,513.0,519.0,546977,284156091,0.0,0.0,0.0,0.0
2025-04-30,8358,48.2,48.5,47.5,47.55,796922,38185229,0.0,0.0,0.0,0.0
2025-04-30,8932,94.1,94.9,93.4,93.9,386020,36422870,0.0,0.0,0.0,0.0
2025-05-02,1519,431.5,462.0,428.0,454.0,5775599,2616296309,0.0,0.0,0.0,0.0
2025-05-02,2308,339.5,356.0,337.0,354.0,13425230,4665197325,0.0,0.0,0.0,0.0
2025-05-02,2344,16.0,16.25,15.9,15.95,33786124,540991005,0.0,0.0,0.0,0.0
2025-05-02,2379,525.0,528.0,500.0,505.0,3689961,1880324617,0.0,0.0,0.0,0.0
2025-05-02,2383,590.0,611.0,586.0,611.0,9240382,5600479978,0.0,0.0,0.0,0.0
2025-05-02,2454,1370.0,1370.0,1290.0,1300.0,17916167,23509378545,0.0,0.0,0.0,0.0
2025-05-02,3035,182.0,186.0,180.5,181.0,7430783,1358147832,0.0,0.0,0.0,0.0
2025-05-02,3293,838.0,849.0,838.0,848.0,1512193,1276133474,0.0,0.0,0.0,0.0
2025-05-02,3535,35.1,35.2,34.15,34.25,870338,30018355,0.0,0.0,0.0,0.0
2025-05-02,6231,261.0,263.0,256.5,261.0,765986,199136019,0.0,0.0,0.0,0.0
2025-05-02,6643,529.0,541.0,524.0,535.0,723080,385842447,0.0,0.0,0.0,0.0
2025-05-02,8358,48.15,49.75,48.15,49.05,1961128,96289616,0.0,0.0,0.0,0.0
2025-05-02,8932,94.0,103.0,94.0,101.5,5111534,511341650,0.0,0.0,0.0,0.0
2025-05-05,1519,464.0,485.0,455.5,460.5,16030762,7504083549,0.0,0.0,0.0,0.0
2025-05-05,2308,364.0,364.0,352.5,358.0,10878687,3890748919,0.0,0.0,0.0,0.0
2025-05-05,2344,16.1,16.1,15.25,15.45,39294355,613525185,0.0,0.0,0.0,0.0
2025-05-05,2379,508.0,508.0,492.0,499.0,3130138,1566887688,0.0,0.0,0.0,0.0
2025-05-05,2383,611.0,628.0,604.0,623.0,9422566,5803885306,0.0,0.0,0.0,0.0
2025-05-05,2454,1310.0,1335.0,1290.0,1295.0,7473805,9747478020,0.0,0.0,0.0,0.0
2025-05-05,3035,182.5,182.5,167.0,173.5,10889149,1889531599,0.0,0.0,0.0,0.0
2025-05-05,3293,854.0,854.0,813.0,827.0,1953825,1616836915,0.0,0.0,0.0,0.0
2025-05-05,3535,34.5,34.5,31.6,32.1,933660,30637760,0.0,0.0,0.0,0.0
2025-05-05,6231,263.0,263.5,237.0,247.0,1018300,252352710,0.0,0.0,0.0,0.0
2025-05-05,6643,540.0,540.0,502.0,517.0,763615,395119065,0.0,0.0,0.0,0.0
2025-05-05,8358,48.8,48.8,45.7,45.7,1994066,93651604,0.0,0.0,0.0,0.0
2025-05-05,8932,100.0,101.0,91.4,96.1,2671535,252615864,0.0,0.0,0.0,0.0
2025-05-06,1519,460.0,463.0,449.0,456.0,5263001,2398372011,0.0,0.0,0.0,0.0
2025-05-06,2308,355.0,363.0,353.0,359.0,7948677,2849956375,0.0,0.0,0.0,0.0
2025-05-06,2344,15.3,15.8,15.25,15.7,24682554,384500853,0.0,0.0,0.0,0.0
2025-05-06,2379,507.0,507.0,497.0,499.5,2403315,1204147687,0.0,0.0,0.0,0.0
2025-05-06,2383,612.0,635.0,611.0,624.0,7327318,4561952274,0.0,0.0,0.0,0.0
2025-05-06,2454,1295.0,1300.0,1275.0,1280.0,7890120,10117638665,0.0,0.0,0.0,0.0
2025-05-06,3035,172.0,178.0,171.5,178.0,6480440,1136551981,0.0,0.0,0.0,0.0
2025-05-06,3293,821.0,854.0,820.0,853.0,2273781,1914869085,0.0,0.0,0.0,0.0
2025-05-06,3535,31.9,34.75,31.9,33.3,1439710,48341234,0.0,0.0,0.0,0.0
2025-05-06,6231,246.0,249.0,243.5,248.0,509483,125870063,0.0,0.0,0.0,0.0
2025-05-06,6643,516.0,525.0,506.0,514.0,530975,274876548,0.0,0.0,0.0,0.0
2025-05-06,8358,45.7,47.45,45.7,47.15,743055,34768233,0.0,0.0,0.0,0.0
2025-05-06,8932,95.8,95.8,91.9,94.0,920378,86061814,0.0,0.0,0.0,0.0
2025-05-07,1519,454.0,455.0,445.5,450.0,3300755,1485672773,0.0,0.0,0.0,0.0
2025-05-07,2308,360.0,368.0,359.5,363.5,7876563,2855932458,0.0,0.0,0.0,0.0
2025-05-07,2344,15.75,15.8,15.45,15.55,17189397,267921276,0.0,0.0,0.0,0.0
2025-05-07,2379,505.0,511.0,498.5,503.0,2286990,1152550829,0.0,0.0,0.0,0.0
2025-05-07,2383,625.0,632.0,611.0,612.0,4277231,2648092286,0.0,0.0,0.0,0.0
2025-05-07,2454,1285.0,1300.0,1265.0,1275.0,6119782,7833289070,0.0,0.0,0.0,0.0
2025-05-07,3035,179.5,179.5,173.0,175.5,5513135,970230614,0.0,0.0,0.0,0.0
2025-05-07,3293,857.0,874.0,839.0,839.0,2906814,2480204359,0.0,0.0,0.0,0.0
2025-05-07,3535,33.7,33.7,32.55,32.55,497012,16379219,0.0,0.0,0.0,0.0
2025-05-07,6231,248.5,249.5,235.0,238.0,784290,187914603,0.0,0.0,0.0,0.0
2025-05-07,6643,495.5,500.0,476.5,477.0,1729956,842060077,0.0,0.0,0.0,0.0
2025-05-07,8358,47.35,47.35,46.5,46.65,573368,26913275,0.0,0.0,0.0,0.0
2025-05-07,8932,94.7,96.8,93.5,95.0,886433,84503887,0.0,0.0,0.0,0.0
2025-05-08,1519,454.0,461.0,452.0,459.5,2636325,1204192589,0.0,0.0,0.0,0.0
2025-05-08,2308,363.0,375.0,362.5,372.0,9971284,3691103182,0.0,0.0,0.0,0.0
2025-05-08,2344,15.85,16.2,15.6,15.6,44805514,709095451,0.0,0.0,0.0,0.0
