date,stock_id,volume,turnover,open,high,low,close,TaiwanStockPrice_spread,TaiwanStockPrice_transactions,inst_foreign,inst_investment_trust,inst_dealer_self,inst_dealer_hedging
2025-06-24,3035,3979263,715857227,177.0,181.5,177.0,180.5,6.0,3812,0.0,0.0,0.0,0.0
2025-06-24,3293,1688446,1465560063,875.0,877.0,862.0,865.0,-2.0,5059,0.0,0.0,0.0,0.0
2025-06-24,3535,10869471,473630246,43.15,45.2,42.1,42.1,-1.0,7589,0.0,0.0,0.0,0.0
2025-06-24,6231,1071813,263866398,244.0,249.5,243.5,249.0,8.5,1298,0.0,0.0,0.0,0.0
2025-06-24,6643,1383678,734218542,508.0,547.0,507.0,534.0,32.0,2745,0.0,0.0,0.0,0.0
2025-06-24,8358,2287889,132467319,57.7,58.3,57.5,58.0,1.1,1491,0.0,0.0,0.0,0.0
2025-06-24,8932,6239305,805149124,131.0,134.5,125.5,127.5,-1.0,4478,0.0,0.0,0.0,0.0
2025-06-25,1519,2923111,1665420159,574.0,575.0,566.0,567.0,1.0,4381,0.0,0.0,0.0,0.0
2025-06-25,2308,11484758,4879048251,420.0,428.5,420.0,423.5,6.5,13751,0.0,0.0,0.0,0.0
2025-06-25,2344,147333284,3014632999,20.2,21.0,20.05,20.25,0.2,40914,0.0,0.0,0.0,0.0
2025-06-25,2379,2029259,1137219733,556.0,564.0,556.0,559.0,8.0,2169,0.0,0.0,0.0,0.0
2025-06-25,2383,7344071,6359544085,877.0,890.0,858.0,858.0,-2.0,6985,0.0,0.0,0.0,0.0
2025-06-25,2454,6418795,8295907405,1280.0,1300.0,1280.0,1295.0,25.0,12246,0.0,0.0,0.0,0.0
2025-06-25,3035,7004497,1294110622,182.5,187.5,180.5,186.5,6.0,6976,0.0,0.0,0.0,0.0
2025-06-25,3293,1093551,952639121,872.0,877.0,863.0,872.0,7.0,3050,0.0,0.0,0.0,0.0
2025-06-25,3535,2441004,103342478,42.3,43.1,41.65,42.6,0.5,1907,0.0,0.0,0.0,0.0
2025-06-25,6231,1446228,368822717,251.0,259.0,249.5,256.0,7.0,1842,0.0,0.0,0.0,0.0
2025-06-25,6643,814952,438865745,542.0,544.0,532.0,539.0,5.0,1533,0.0,0.0,0.0,0.0
2025-06-25,8358,6455502,378833397,58.5,59.2,57.5,58.6,0.6,4323,0.0,0.0,0.0,0.0
2025-06-25,8932,1971905,252255352,128.0,129.5,126.0,129.5,2.0,1535,0.0,0.0,0.0,0.0
2025-06-26,1519,6711977,3888688503,570.0,590.0,570.0,572.0,5.0,8985,0.0,0.0,0.0,0.0
2025-06-26,2308,7443699,3132652142,422.5,424.5,418.0,420.0,-3.5,7842,0.0,0.0,0.0,0.0
2025-06-26,2344,216038224,4533744462,20.75,21.5,20.5,20.85,0.6,53135,0.0,0.0,0.0,0.0
2025-06-26,2379,2276744,1277854015,557.0,566.0,555.0,560.0,1.0,2263,0.0,0.0,0.0,0.0
2025-06-26,2383,7228346,6196593539,869.0,876.0,848.0,855.0,-3.0,7355,0.0,0.0,0.0,0.0
2025-06-26,2454,5312078,6868062225,1295.0,1300.0,1285.0,1290.0,-5.0,8462,0.0,0.0,0.0,0.0
2025-06-26,3035,9213858,1700417667,188.0,189.0,182.0,182.5,-4.0,9074,0.0,0.0,0.0,0.0
2025-06-26,3293,748444,653735147,876.0,877.0,870.0,875.0,3.0,2601,0.0,0.0,0.0,0.0
2025-06-26,3535,2681384,115293786,42.5,43.7,42.5,42.85,0.25,1987,0.0,0.0,0.0,0.0
2025-06-26,6231,855211,216240378,256.0,257.0,251.0,251.0,-5.0,1201,0.0,0.0,0.0,0.0
2025-06-26,6643,396334,211815166,546.0,546.0,526.0,526.0,-13.0,1152,0.0,0.0,0.0,0.0
2025-06-26,8358,3648794,213589410,59.0,59.2,57.9,58.0,-0.6,2490,0.0,0.0,0.0,0.0
2025-06-26,8932,1668903,215699049,130.0,130.5,128.0,129.0,-0.5,1292,0.0,0.0,0.0,0.0
2025-06-27,1519,3205541,1849448455,579.0,584.0,572.0,576.0,4.0,4517,0.0,0.0,0.0,0.0
2025-06-27,2308,7476761,3160634045,421.0,426.5,419.5,424.0,4.0,6773,0.0,0.0,0.0,0.0
2025-06-27,2344,169640197,3590424030,21.2,21.7,20.7,21.15,0.3,45152,0.0,0.0,0.0,0.0
2025-06-27,2379,1382676,780927077,556.0,568.0,556.0,564.0,4.0,1951,0.0,0.0,0.0,0.0
2025-06-27,2383,4825691,4175025918,858.0,877.0,856.0,866.0,11.0,5979,0.0,0.0,0.0,0.0
2025-06-27,2454,5979958,7704618190,1285.0,1300.0,1280.0,1285.0,-5.0,8692,0.0,0.0,0.0,0.0
2025-06-27,3035,14088603,2627840454,184.0,190.0,183.5,184.5,2.0,14459,0.0,0.0,0.0,0.0
2025-06-27,3293,952548,833375497,878.0,882.0,869.0,872.0,-3.0,3233,0.0,0.0,0.0,0.0
2025-06-27,3535,10710426,491526203,43.0,47.1,42.9,47.1,4.25,6881,0.0,0.0,0.0,0.0
2025-06-27,6231,743575,188342346,252.0,257.0,248.5,255.0,4.0,972,0.0,0.0,0.0,0.0
2025-06-27,6643,1234668,668534270,531.0,553.0,526.0,531.0,5.0,2237,0.0,0.0,0.0,0.0
2025-06-27,8358,1839813,106685305,58.2,58.5,57.7,57.9,-0.1,1286,0.0,0.0,0.0,0.0
2025-06-27,8932,4199931,546208380,129.5,133.5,127.5,128.0,-1.0,2912,0.0,0.0,0.0,0.0
2025-06-30,1519,2974639,1683444466,578.0,579.0,560.0,563.0,-13.0,5958,0.0,0.0,0.0,0.0
2025-06-30,2308,5401385,2264082395,420.5,425.0,413.0,413.0,-11.0,5497,0.0,0.0,0.0,0.0
2025-06-30,2344,104406100,2132274832,21.25,21.3,20.15,20.15,-1.0,25612,0.0,0.0,0.0,0.0
2025-06-30,2379,1224752,694142548,564.0,569.0,561.0,567.0,3.0,1476,0.0,0.0,0.0,0.0
2025-06-30,2383,8094376,7192001186,869.0,903.0,869.0,882.0,16.0,11076,0.0,0.0,0.0,0.0
2025-06-30,2454,7970814,10093427225,1290.0,1300.0,1250.0,1250.0,-35.0,14769,0.0,0.0,0.0,0.0
2025-06-30,3035,5800222,1075293784,186.0,187.5,183.5,185.5,1.0,6943,0.0,0.0,0.0,0.0
2025-06-30,3293,1302198,1120215062,873.0,877.0,856.0,858.0,-14.0,6638,0.0,0.0,0.0,0.0
2025-06-30,3535,33459547,1677657090,47.55,51.8,47.55,51.8,4.7,18021,0.0,0.0,0.0,0.0
2025-06-30,6231,1392757,359937809,256.0,262.0,253.0,257.5,2.5,1715,0.0,0.0,0.0,0.0
2025-06-30,6643,717814,384267121,540.0,551.0,524.0,525.0,-6.0,1389,0.0,0.0,0.0,0.0
2025-06-30,8358,3464663,202725234,57.9,59.0,57.9,58.1,0.2,2461,0.0,0.0,0.0,0.0
2025-06-30,8932,2381643,304178152,128.5,131.0,124.5,130.0,2.0,1809,0.0,0.0,0.0,0.0
2025-07-01,1519,3389968,1952849203,570.0,582.0,568.0,578.0,15.0,4963,0.0,0.0,0.0,0.0
2025-07-01,2308,10597030,4525274204,417.0,432.5,417.0,428.0,15.0,11781,0.0,0.0,0.0,0.0
2025-07-01,2344,76615219,1533562939,20.15,20.45,19.8,19.85,-0.3,21197,0.0,0.0,0.0,0.0
2025-07-01,2379,1794091,1007182583,567.0,569.0,558.0,561.0,-6.0,2897,0.0,0.0,0.0,0.0
2025-07-01,2383,5440333,4869057044,894.0,901.0,884.0,900.0,18.0,6505,0.0,0.0,0.0,0.0
2025-07-01,2454,8803695,11339208385,1265.0,1305.0,1265.0,1275.0,25.0,14818,0.0,0.0,0.0,0.0
2025-07-01,3035,7503603,1410768388,186.0,190.0,186.0,187.0,1.5,6306,0.0,0.0,0.0,0.0
2025-07-01,3293,866351,745275177,859.0,867.0,855.0,861.0,3.0,4097,0.0,0.0,0.0,0.0
2025-07-01,3535,76097110,4108415574,54.8,56.9,51.8,52.8,1.0,36999,0.0,0.0,0.0,0.0
2025-07-01,6231,1332583,345470400,258.5,264.0,256.0,256.0,-1.5,1746,0.0,0.0,0.0,0.0
2025-07-01,6643,447732,237241430,526.0,537.0,525.0,527.0,0.0,902,0.0,0.0,0.0,0.0
2025-07-01,8358,3815285,223452488,58.5,59.2,58.0,58.0,-0.1,2631,0.0,0.0,0.0,0.0
2025-07-01,8932,2075750,268975939,130.0,131.0,128.5,128.5,-1.5,1457,0.0,0.0,0.0,0.0
2025-07-02,1519,2207612,1269306572,578.0,582.0,571.0,573.0,-5.0,3424,0.0,0.0,0.0,0.0
2025-07-02,2308,7070670,3029689006,421.5,434.5,421.0,429.5,1.5,7041,0.0,0.0,0.0,0.0
2025-07-02,2344,68749472,1355484432,19.9,20.1,19.5,19.55,-0.3,17072,0.0,0.0,0.0,0.0
2025-07-02,2379,2862095,1643791168,561.0,580.0,560.0,578.0,17.0,3813,0.0,0.0,0.0,0.0
2025-07-02,2383,3922502,3534202009,894.0,909.0,892.0,903.0,3.0,5417,0.0,0.0,0.0,0.0
2025-07-02,2454,7261051,9385839060,1295.0,1300.0,1275.0,1295.0,20.0,10333,0.0,0.0,0.0,0.0
2025-07-02,3035,6205881,1175353491,187.0,191.5,186.5,188.5,1.5,6139,0.0,0.0,0.0,0.0
2025-07-02,3293,747848,646864208,861.0,871.0,856.0,866.0,5.0,2478,0.0,0.0,0.0,0.0
2025-07-02,3535,14309152,751604611,52.6,53.8,51.4,53.8,1.0,8551,0.0,0.0,0.0,0.0
2025-07-02,6231,569506,145776851,255.0,259.0,254.0,254.0,-2.0,819,0.0,0.0,0.0,0.0
2025-07-02,6643,1643817,903261551,531.0,563.0,523.0,548.0,21.0,2779,0.0,0.0,0.0,0.0
2025-07-02,8358,3720567,217763059,57.8,58.9,57.8,58.7,0.7,2495,0.0,0.0,0.0,0.0
2025-07-02,8932,14833085,2021175914,128.5,141.0,128.5,141.0,12.5,9306,0.0,0.0,0.0,0.0
2025-07-03,1519,2235231,1292452987,580.0,584.0,574.0,576.0,3.0,3458,0.0,0.0,0.0,0.0
2025-07-03,2308,23036356,10380003531,431.5,460.0,431.0,459.0,29.5,29025,0.0,0.0,0.0,0.0
2025-07-03,2344,32903370,647767093,19.55,19.85,19.5,19.75,0.2,10236,0.0,0.0,0.0,0.0
2025-07-03,2379,1819011,1048039071,580.0,583.0,570.0,575.0,-3.0,2476,0.0,0.0,0.0,0.0
2025-07-03,2383,5379041,4961728577,911.0,942.0,899.0,928.0,25.0,8670,0.0,0.0,0.0,0.0
2025-07-03,2454,11872297,15207103239,1300.0,1300.0,1270.0,1270.0,0.0,14481,0.0,0.0,0.0,0.0
2025-07-03,3035,12393969,2368893947,192.0,196.0,187.5,188.5,0.0,10770,0.0,0.0,0.0,0.0
2025-07-03,3293,753203,652956859,868.0,872.0,864.0,864.0,-2.0,3306,0.0,0.0,0.0,0.0
2025-07-03,3535,9132476,489289313,54.1,54.3,52.6,54.0,0.2,5668,0.0,0.0,0.0,0.0
2025-07-03,6231,434892,110987486,257.0,258.5,253.5,255.0,1.0,608,0.0,0.0,0.0,0.0
2025-07-03,6643,1341582,719649803,553.0,554.0,528.0,528.0,-20.0,2793,0.0,0.0,0.0,0.0
2025-07-03,8358,2378695,139306338,59.0,59.0,58.2,58.5,-0.2,1669,0.0,0.0,0.0,0.0
2025-07-03,8932,24626492,3522121677,143.5,147.0,138.5,141.0,0.0,16559,0.0,0.0,0.0,0.0
2025-07-04,1519,3317098,1864675336,578.0,579.0,554.0,559.0,-17.0,7436,0.0,0.0,0.0,0.0
2025-07-04,2308,15179732,6940258191,451.5,461.5,450.5,457.0,-2.0,13087,0.0,0.0,0.0,0.0
2025-07-04,2344,56810889,1092728642,19.9,19.9,18.95,19.15,-0.6,15962,0.0,0.0,0.0,0.0
2025-07-04,2379,3285691,1904681982,577.0,582.0,570.0,582.0,7.0,3722,0.0,0.0,0.0,0.0
2025-07-04,2383,5620395,5263744544,935.0,963.0,921.0,923.0,-5.0,8975,0.0,0.0,0.0,0.0
2025-07-04,2454,7363385,9540997340,1290.0,1305.0,1285.0,1290.0,20.0,12605,0.0,0.0,0.0,0.0
2025-07-04,3035,6170801,1149407752,190.0,190.0,184.0,184.5,-4.0,5935,0.0,0.0,0.0,0.0
2025-07-04,3293,821177,704049133,864.0,866.0,853.0,855.0,-9.0,4810,0.0,0.0,0.0,0.0
2025-07-04,3535,14929990,806590730,53.8,55.5,52.0,55.1,1.1,9694,0.0,0.0,0.0,0.0
2025-07-04,6231,791662,199652392,258.0,260.5,247.5,248.0,-7.0,1179,0.0,0.0,0.0,0.0
2025-07-04,6643,950276,491253844,531.0,533.0,508.0,508.0,-20.0,2635,0.0,0.0,0.0,0.0
2025-07-04,8358,2384196,137702521,58.6,58.7,57.2,57.2,-1.3,1818,0.0,0.0,0.0,0.0
2025-07-04,8932,12593011,1717509178,140.0,142.5,131.5,132.5,-8.5,7535,0.0,0.0,0.0,0.0
2025-07-07,1519,2552861,1400646657,559.0,559.0,543.0,548.0,-11.0,5051,0.0,0.0,0.0,0.0
2025-07-07,2308,9170567,4141880301,452.0,458.5,448.0,450.0,-7.0,13256,0.0,0.0,0.0,0.0
2025-07-07,2344,29315240,557565164,19.05,19.3,18.85,19.1,-0.05,8942,0.0,0.0,0.0,0.0
2025-07-07,2379,1495397,852926832,581.0,581.0,566.0,569.0,-13.0,2673,0.0,0.0,0.0,0.0
2025-07-07,2383,3323602,3010131178,917.0,924.0,894.0,901.0,-22.0,6685,0.0,0.0,0.0,0.0
2025-07-07,2454,4549857,5848904360,1300.0,1300.0,1280.0,1280.0,-10.0,8070,0.0,0.0,0.0,0.0
2025-07-07,3035,3385130,616418721,184.0,185.0,179.0,183.0,-1.5,3412,0.0,0.0,0.0,0.0
2025-07-07,3293,715782,605733949,852.0,854.0,843.0,844.0,-11.0,5350,0.0,0.0,0.0,0.0
2025-07-07,3535,14814380,819349745,54.6,56.9,54.2,54.4,-0.7,9809,0.0,0.0,0.0,0.0
2025-07-07,6231,403649,98345542,244.0,246.0,240.5,246.0,-2.0,623,0.0,0.0,0.0,0.0
2025-07-07,6643,413262,207816081,509.0,510.0,499.5,500.0,-8.0,1214,0.0,0.0,0.0,0.0
2025-07-07,8358,1027507,58115987,56.8,57.3,56.2,56.3,-0.9,954,0.0,0.0,0.0,0.0
2025-07-07,8932,4307283,562330701,133.0,134.5,127.0,130.0,-2.5,3534,0.0,0.0,0.0,0.0
2025-07-08,1519,3088761,1685200742,542.0,556.0,535.0,556.0,8.0,4902,0.0,0.0,0.0,0.0
2025-07-08,2308,10914637,4914168664,450.0,455.0,446.5,451.5,1.5,9989,0.0,0.0,0.0,0.0
2025-07-08,2344,41871220,795027201,19.1,19.3,18.8,18.9,-0.2,11699,0.0,0.0,0.0,0.0
2025-07-08,2379,1558930,877966740,572.0,573.0,557.0,562.0,-7.0,2986,0.0,0.0,0.0,0.0
2025-07-08,2383,6809774,6363645961,910.0,956.0,908.0,953.0,52.0,10934,0.0,0.0,0.0,0.0
2025-07-08,2454,3658204,4652919095,1280.0,1280.0,1265.0,1270.0,-10.0,8411,0.0,0.0,0.0,0.0
2025-07-08,3035,3647442,665821659,182.0,185.0,179.5,183.5,0.5,3010,0.0,0.0,0.0,0.0
2025-07-08,3293,800116,671000082,842.0,846.0,833.0,846.0,2.0,5924,0.0,0.0,0.0,0.0
2025-07-08,3535,6825086,370239746,54.1,55.2,53.0,54.7,0.3,4630,0.0,0.0,0.0,0.0
2025-07-08,6231,449779,109989498,245.0,249.5,240.5,249.5,3.5,614,0.0,0.0,0.0,0.0
2025-07-08,6643,562253,276982600,498.5,498.5,487.5,494.0,-6.0,1686,0.0,0.0,0.0,0.0
2025-07-08,8358,1551705,87464669,56.3,57.4,55.2,57.2,0.9,1168,0.0,0.0,0.0,0.0
2025-07-08,8932,2081441,268914985,130.0,131.0,127.5,130.0,0.0,2257,0.0,0.0,0.0,0.0
2025-07-09,1519,3225723,1821010492,550.0,582.0,546.0,575.0,19.0,5008,0.0,0.0,0.0,0.0
2025-07-09,2308,11927165,5351537584,442.0,452.0,440.0,451.0,-0.5,10154,0.0,0.0,0.0,0.0
2025-07-09,2344,19011959,360213373,18.85,19.15,18.8,18.95,0.05,5992,0.0,0.0,0.0,0.0
2025-07-09,2379,1573706,899081800,560.0,575.0,560.0,574.0,12.0,1997,0.0,0.0,0.0,0.0
2025-07-09,2383,4835792,4615590426,944.0,965.0,944.0,957.0,4.0,7002,0.0,0.0,0.0,0.0
2025-07-09,2454,14460572,19300327670,1280.0,1360.0,1280.0,1355.0,85.0,35957,0.0,0.0,0.0,0.0
2025-07-09,3035,5818998,1038841123,179.0,180.5,175.5,179.5,-4.0,5791,0.0,0.0,0.0,0.0
2025-07-09,3293,1092540,920000835,847.0,847.0,837.0,842.0,-4.0,5567,0.0,0.0,0.0,0.0
2025-07-09,3535,6710453,370676178,54.7,55.9,54.5,55.7,1.0,4344,0.0,0.0,0.0,0.0
2025-07-09,6231,1722356,409720147,245.0,245.0,229.5,241.0,-8.5,2187,0.0,0.0,0.0,0.0
2025-07-09,6643,520435,260669496,504.0,506.0,497.5,500.0,6.0,1099,0.0,0.0,0.0,0.0
2025-07-09,8358,30124349,1842371918,58.0,62.9,58.0,62.9,5.7,22336,0.0,0.0,0.0,0.0
2025-07-09,8932,2213329,289758140,129.5,133.0,128.0,132.0,2.0,1553,0.0,0.0,0.0,0.0
2025-07-10,1519,4267135,2477824898,576.0,592.0,573.0,577.0,2.0,6482,0.0,0.0,0.0,0.0
2025-07-10,2308,23205872,11073098404,458.0,485.5,458.0,482.5,31.5,25428,0.0,0.0,0.0,0.0
2025-07-10,2344,28479063,529657749,19.0,19.0,18.4,18.5,-0.45,9367,0.0,0.0,0.0,0.0
2025-07-10,2379,1580132,911702746,571.0,579.0,570.0,577.0,3.0,1795,0.0,0.0,0.0,0.0
2025-07-10,2383,7298511,7111351986,964.0,990.0,957.0,957.0,0.0,11035,0.0,0.0,0.0,0.0
2025-07-10,2454,12339983,17085260139,1375.0,1400.0,1360.0,1400.0,45.0,27552,0.0,0.0,0.0,0.0
2025-07-10,3035,3511336,627164834,180.0,180.0,177.0,177.0,-2.5,3825,0.0,0.0,0.0,0.0
2025-07-10,3293,1446181,1208361842,841.0,842.0,832.0,832.0,-10.0,8967,0.0,0.0,0.0,0.0
2025-07-10,3535,5263383,292442242,55.7,56.3,54.9,55.4,-0.3,3151,0.0,0.0,0.0,0.0
2025-07-10,6231,603994,146569833,242.0,248.5,238.5,238.5,-2.5,799,0.0,0.0,0.0,0.0
2025-07-10,6643,1658925,877339166,504.0,542.0,503.0,530.0,30.0,3163,0.0,0.0,0.0,0.0
2025-07-10,8358,77247307,5263025395,67.8,69.1,66.1,69.1,6.2,39463,0.0,0.0,0.0,0.0
2025-07-10,8932,3918972,528494477,132.0,137.5,131.0,136.0,4.0,2710,0.0,0.0,0.0,0.0
2025-07-11,1519,5338595,3098006825,580.0,587.0,573.0,579.0,2.0,7615,0.0,0.0,0.0,0.0
2025-07-11,2308,13782938,6651262545,471.0,491.5,471.0,483.0,0.5,14645,0.0,0.0,0.0,0.0
2025-07-11,2344,41944222,768607723,18.4,18.6,18.0,18.45,-0.05,12406,0.0,0.0,0.0,0.0
2025-07-11,2379,1642910,951097077,578.0,581.0,576.0,578.0,1.0,1615,0.0,0.0,0.0,0.0
2025-07-11,2383,5473594,5143072559,960.0,961.0,927.0,941.0,-16.0,10173,0.0,0.0,0.0,0.0
2025-07-11,2454,10428598,14673505330,1405.0,1420.0,1390.0,1420.0,20.0,20428,0.0,0.0,0.0,0.0
2025-07-11,3035,3470915,626358290,178.5,182.5,178.0,179.5,2.5,3216,0.0,0.0,0.0,0.0
2025-07-11,3293,1788012,1478964377,830.0,833.0,821.0,828.0,-4.0,11134,0.0,0.0,0.0,0.0
2025-07-11,3535,12977303,771953473,56.1,60.9,56.0,60.9,5.5,6086,0.0,0.0,0.0,0.0
2025-07-11,6231,378097,91019106,240.0,243.5,239.0,239.5,1.0,543,0.0,0.0,0.0,0.0
2025-07-11,6643,1345995,723746326,528.0,547.0,528.0,536.0,6.0,2541,0.0,0.0,0.0,0.0
2025-07-11,8358,102986056,7470578834,71.4,74.5,70.6,72.6,3.5,60399,0.0,0.0,0.0,0.0
2025-07-11,8932,5837927,794784172,138.5,139.0,133.5,135.0,-1.0,4273,0.0,0.0,0.0,0.0
2025-07-14,1519,16479669,10023680376,585.0,629.0,585.0,611.0,32.0,22163,0.0,0.0,0.0,0.0
2025-07-14,2308,7066369,3363585426,478.5,482.5,472.5,473.0,-10.0,9545,0.0,0.0,0.0,0.0
2025-07-14,2344,23622207,433202152,18.4,18.55,18.2,18.25,-0.2,7041,0.0,0.0,0.0,0.0
2025-07-14,2379,1382347,800827818,582.0,582.0,576.0,580.0,2.0,1577,0.0,0.0,0.0,0.0
2025-07-14,2383,3000154,2788544841,935.0,941.0,922.0,928.0,-13.0,7377,0.0,0.0,0.0,0.0
2025-07-14,2454,6067428,8449999917,1410.0,1410.0,1385.0,1385.0,-35.0,13304,0.0,0.0,0.0,0.0
2025-07-14,3035,2679703,474826438,179.5,180.5,175.5,176.0,-3.5,3348,0.0,0.0,0.0,0.0
2025-07-14,3293,1232669,1017538628,832.0,837.0,821.0,821.0,-7.0,7523,0.0,0.0,0.0,0.0
2025-07-14,3535,56365836,3506922225,62.0,63.9,61.0,63.9,3.0,32661,0.0,0.0,0.0,0.0
2025-07-14,6231,532969,124598913,240.0,241.5,231.0,231.0,-8.5,961,0.0,0.0,0.0,0.0
2025-07-14,6643,972691,502304455,535.0,535.0,510.0,511.0,-25.0,2683,0.0,0.0,0.0,0.0
2025-07-14,8358,27141125,1973830430,72.6,73.8,71.7,72.8,0.2,15932,0.0,0.0,0.0,0.0
2025-07-14,8932,2933376,393309711,135.0,137.5,131.5,132.0,-3.0,2099,0.0,0.0,0.0,0.0
2025-07-15,1519,12589214,7876971220,623.0,632.0,615.0,632.0,21.0,16033,0.0,0.0,0.0,0.0
2025-07-15,2308,17023193,8347940508,483.0,496.0,480.0,494.0,21.0,16857,0.0,0.0,0.0,0.0
2025-07-15,2344,43454344,782189758,18.3,18.4,17.7,17.9,-0.35,13450,0.0,0.0,0.0,0.0
2025-07-15,2379,1091380,627307980,577.0,579.0,573.0,573.0,-7.0,1817,0.0,0.0,0.0,0.0
2025-07-15,2383,5478547,5225321057,933.0,970.0,932.0,970.0,42.0,9154,0.0,0.0,0.0,0.0
2025-07-15,2454,4659162,6487157908,1385.0,1405.0,1380.0,1395.0,10.0,9562,0.0,0.0,0.0,0.0
2025-07-15,3035,2426721,428117370,177.0,177.5,175.5,176.0,0.0,2638,0.0,0.0,0.0,0.0
2025-07-15,3293,1540599,1258701677,822.0,824.0,812.0,815.0,-6.0,10850,0.0,0.0,0.0,0.0
2025-07-15,3535,26894753,1721134520,64.4,65.4,63.0,63.8,-0.1,15468,0.0,0.0,0.0,0.0
2025-07-15,6231,309075,71516310,231.5,233.5,229.5,230.5,-0.5,510,0.0,0.0,0.0,0.0
2025-07-15,6643,431253,221060083,511.0,517.0,509.0,511.0,0.0,1028,0.0,0.0,0.0,0.0
2025-07-15,8358,87822396,6677958154,74.3,78.4,73.6,76.9,4.1,56941,0.0,0.0,0.0,0.0
2025-07-15,8932,4323536,590411752,132.0,138.5,132.0,137.0,5.0,3040,0.0,0.0,0.0,0.0
2025-07-16,1519,7428636,4617206768,637.0,640.0,607.0,607.0,-25.0,12976,0.0,0.0,0.0,0.0
2025-07-16,2308,23980485,12098588689,500.0,513.0,495.5,500.0,6.0,25264,0.0,0.0,0.0,0.0
2025-07-16,2344,37378601,664049581,18.15,18.15,17.6,17.65,-0.25,13259,0.0,0.0,0.0,0.0
2025-07-16,2379,1929335,1120698513,573.0,584.0,572.0,581.0,8.0,2558,0.0,0.0,0.0,0.0
2025-07-16,2383,7254800,7173221702,976.0,1005.0,973.0,983.0,13.0,11390,0.0,0.0,0.0,0.0
2025-07-16,2454,6099561,8586546210,1395.0,1415.0,1395.0,1410.0,15.0,10661,0.0,0.0,0.0,0.0
2025-07-16,3035,4039125,724841177,178.5,182.0,178.0,178.0,2.0,3861,0.0,0.0,0.0,0.0
2025-07-16,3293,1929903,1579385750,820.0,822.0,815.0,817.0,2.0,6782,0.0,0.0,0.0,0.0
2025-07-16,3535,15398941,989211121,63.5,66.4,62.7,63.2,-0.6,10071,0.0,0.0,0.0,0.0
2025-07-16,6231,364125,85274034,233.0,236.5,232.5,233.0,2.5,563,0.0,0.0,0.0,0.0
2025-07-16,6643,813333,423201111,512.0,530.0,512.0,513.0,2.0,1499,0.0,0.0,0.0,0.0
2025-07-16,8358,48452743,3748706906,77.8,80.6,74.3,74.3,-2.6,28547,0.0,0.0,0.0,0.0
2025-07-16,8932,16971565,2459298991,139.5,150.5,137.5,145.5,8.5,10762,0.0,0.0,0.0,0.0
2025-07-17,1519,3801072,2318158768,611.0,616.0,602.0,616.0,9.0,7883,0.0,0.0,0.0,0.0
2025-07-17,2308,10285044,5114159914,494.0,503.0,490.0,499.0,-1.0,12815,0.0,0.0,0.0,0.0
2025-07-17,2344,39526107,706275943,17.65,18.1,17.55,17.9,0.25,12156,0.0,0.0,0.0,0.0
2025-07-17,2379,1248300,727352323,581.0,585.0,579.0,584.0,3.0,1592,0.0,0.0,0.0,0.0
2025-07-17,2383,4922288,4798217329,986.0,995.0,962.0,973.0,-10.0,8346,0.0,0.0,0.0,0.0
2025-07-17,2454,5516070,7701353575,1405.0,1420.0,1385.0,1390.0,-20.0,11502,0.0,0.0,0.0,0.0
2025-07-17,3035,5362511,974905612,179.5,185.0,179.5,181.0,3.0,5364,0.0,0.0,0.0,0.0
2025-07-17,3293,2079628,1683258956,796.0,817.0,796.0,813.0,0.0,11560,0.0,0.0,0.0,0.0
2025-07-17,3535,9913395,637723465,63.3,65.5,62.7,65.5,2.3,6682,0.0,0.0,0.0,0.0
2025-07-17,6231,1546832,381190221,235.0,252.0,235.0,244.0,11.0,1985,0.0,0.0,0.0,0.0
2025-07-17,6643,631533,329819020,520.0,527.0,516.0,526.0,13.0,1110,0.0,0.0,0.0,0.0
2025-07-17,8358,79304436,6352916885,75.8,81.7,75.6,81.7,7.4,39765,0.0,0.0,0.0,0.0
2025-07-17,8932,6997609,1013642796,145.0,148.0,141.5,144.5,-1.0,6774,0.0,0.0,0.0,0.0
2025-07-18,1519,5286345,3313239542,624.0,632.0,616.0,632.0,16.0,9539,0.0,0.0,0.0,0.0
2025-07-18,2308,7404100,3734950647,499.0,509.0,499.0,509.0,10.0,9667,0.0,0.0,0.0,0.0
2025-07-18,2344,22013689,391484699,18.0,18.05,17.65,17.65,-0.25,8079,0.0,0.0,0.0,0.0
2025-07-18,2379,1579748,922842600,585.0,587.0,581.0,585.0,1.0,1873,0.0,0.0,0.0,0.0
2025-07-18,2383,7214194,7269383967,988.0,1035.0,985.0,1025.0,52.0,11841,0.0,0.0,0.0,0.0
2025-07-18,2454,5064123,7115366362,1405.0,1410.0,1400.0,1410.0,20.0,9172,0.0,0.0,0.0,0.0
2025-07-18,3035,3474552,636255782,184.0,184.5,181.0,183.5,2.5,3735,0.0,0.0,0.0,0.0
2025-07-18,3293,1675447,1353859133,817.0,818.0,803.0,803.0,-10.0,11519,0.0,0.0,0.0,0.0
2025-07-18,3535,8328764,541729255,65.3,66.0,64.0,65.2,-0.3,6293,0.0,0.0,0.0,0.0
2025-07-18,6231,1051157,260272427,247.5,253.0,243.5,245.5,1.5,3894,0.0,0.0,0.0,0.0
2025-07-18,6643,569095,298958757,532.0,532.0,518.0,523.0,-3.0,1194,0.0,0.0,0.0,0.0
