date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ret_1d,ret_5d,ret_20d
2025-01-06,3293,1343852,1326690890,990.0,998.0,978.0,983.0,2.0,6048,0.0020387359836901986,0.016546018614270963,-0.017000000000000015
2025-01-07,3293,1308385,1293541459,995.0,999.0,980.0,980.0,-3.0,7091,-0.003051881993896277,0.024033437826541215,-0.0531400966183575
2025-01-08,3293,1256297,1222936716,983.0,988.0,968.0,969.0,-11.0,7926,-0.011224489795918391,-0.005133470225872738,-0.027108433734939763
2025-01-09,3293,988470,952645114,968.0,974.0,958.0,958.0,-11.0,9822,-0.011351909184726505,-0.005192107995846351,-0.04200000000000004
2025-01-10,3293,1454644,1382769465,950.0,962.0,945.0,945.0,-13.0,16123,-0.013569937369519836,-0.03669724770642202,-0.05500000000000005
2025-01-13,3293,1648773,1538841195,942.0,949.0,926.0,930.0,-15.0,15986,-0.015873015873015928,-0.05391658189216686,-0.07920792079207917
2025-01-14,3293,1251072,1174021279,940.0,959.0,931.0,934.0,4.0,7588,0.004301075268817289,-0.04693877551020409,-0.04984740590030523
2025-01-15,3293,2632950,2406455368,935.0,935.0,900.0,902.0,-32.0,29893,-0.03426124197002145,-0.06914344685242513,-0.09799999999999998
2025-01-16,3293,3050529,2805562942,910.0,947.0,892.0,947.0,45.0,13510,0.04988913525498884,-0.011482254697286032,-0.057711442786069655
2025-01-17,3293,1397716,1306949629,947.0,955.0,923.0,939.0,-8.0,6379,-0.008447729672650506,-0.006349206349206327,-0.06006006006006004
2025-01-20,3293,961341,912393678,949.0,955.0,943.0,950.0,11.0,4389,0.011714589989350266,0.021505376344086002,-0.03258655804480648
2025-01-21,3293,874519,824290264,953.0,954.0,935.0,940.0,-10.0,6240,-0.010526315789473717,0.0064239828693790635,-0.04954499494438824
2025-01-22,3293,1198426,1130996284,947.0,952.0,937.0,946.0,6.0,4940,0.006382978723404209,0.04878048780487809,-0.03469387755102038
2025-02-03,3293,1892550,1743691621,928.0,945.0,911.0,915.0,-31.0,17372,-0.03276955602537002,-0.03379091869060191,-0.05670103092783507
2025-02-04,3293,1457942,1326805787,920.0,922.0,903.0,906.0,-9.0,11693,-0.00983606557377048,-0.03514376996805113,-0.061139896373056946
2025-02-05,3293,1424204,1299745856,906.0,923.0,906.0,919.0,13.0,6208,0.014348785871964642,-0.032631578947368456,-0.04963805584281278
2025-02-06,3293,1337003,1215352688,919.0,919.0,906.0,906.0,-13.0,9437,-0.014145810663764968,-0.036170212765957444,-0.053291536050156685
2025-02-07,3293,1574014,1436417655,915.0,922.0,907.0,911.0,5.0,7386,0.0055187637969094094,-0.03699788583509511,-0.06468172484599588
2025-02-10,3293,1183708,1069891793,907.0,911.0,901.0,901.0,-10.0,10835,-0.010976948408342513,-0.015300546448087426,-0.06438213914849433
2025-02-11,3293,1290799,1168223414,906.0,911.0,900.0,909.0,8.0,7536,0.008879023307436285,0.0033112582781456013,-0.07339449541284404
2025-02-12,3293,1319262,1192936347,910.0,915.0,900.0,901.0,-8.0,9296,-0.008800880088008833,-0.019586507072905324,-0.08341810783316383
2025-02-13,3293,773127,699194218,904.0,908.0,895.0,907.0,6.0,4460,0.006659267480577213,0.001103752759381793,-0.07448979591836735
2025-02-14,3293,935069,847257875,907.0,911.0,902.0,903.0,-4.0,5264,-0.004410143329658167,-0.008781558726673966,-0.06811145510835914
2025-02-17,3293,2115972,1954258709,906.0,934.0,905.0,932.0,29.0,7743,0.032115171650055396,0.03440621531631516,-0.02713987473903967
2025-02-18,3293,1177116,1093042723,934.0,938.0,922.0,930.0,-2.0,5126,-0.0021459227467811592,0.02310231023102305,-0.015873015873015928
2025-02-19,3293,826542,764338128,929.0,930.0,921.0,921.0,-9.0,4728,-0.009677419354838679,0.02219755826859049,-0.009677419354838679
2025-02-20,3293,1279855,1183292543,926.0,933.0,919.0,921.0,0.0,3790,0.0,0.015435501653803696,-0.013918629550321193
2025-02-21,3293,890816,821604339,921.0,928.0,916.0,926.0,5.0,4449,0.005428881650380024,0.025470653377630104,0.026607538802660757
2025-02-24,3293,4401863,4186853182,921.0,969.0,914.0,965.0,39.0,12796,0.04211663066954641,0.03540772532188852,0.019007391763463666
2025-02-25,3293,3649462,3542738631,954.0,985.0,947.0,974.0,9.0,11087,0.00932642487046631,0.047311827956989294,0.03727369542066028
2025-02-26,3293,1873464,1823762677,977.0,982.0,966.0,969.0,-5.0,5797,-0.005133470225872738,0.05211726384364823,0.020000000000000018
2025-02-27,3293,3954003,3858252596,971.0,982.0,962.0,982.0,13.0,6430,0.013415892672858698,0.0662323561346363,0.044680851063829685
2025-03-03,3293,4009854,3841437043,977.0,988.0,940.0,940.0,-42.0,35440,-0.04276985743380857,0.015118790496760237,-0.006342494714587699
2025-03-04,3293,2355458,2173399445,937.0,937.0,912.0,921.0,-19.0,13953,-0.02021276595744681,-0.0455958549222798,0.006557377049180246
2025-03-05,3293,2129340,2025252678,931.0,962.0,927.0,961.0,40.0,6686,0.04343105320304019,-0.013347022587268942,0.06070640176600439
2025-03-06,3293,5611064,5539261480,966.0,998.0,965.0,993.0,32.0,18240,0.03329864724245568,0.024767801857585203,0.08052230685527739
2025-03-07,3293,7566320,7011246347,907.0,944.0,907.0,928.0,-65.0,38996,-0.06545820745216513,-0.05498981670061098,0.024282560706401668
2025-03-10,3293,2760807,2536043591,931.0,934.0,911.0,912.0,-16.0,17630,-0.017241379310344862,-0.029787234042553234,0.001097694840834329
2025-03-11,3293,4811204,4271909927,898.0,905.0,875.0,883.0,-29.0,40275,-0.0317982456140351,-0.04125950054288818,-0.019977802441731418
2025-03-12,3293,4051824,3527413634,897.0,897.0,846.0,851.0,-32.0,36083,-0.03624009060022648,-0.11446409989594175,-0.06380638063806376
2025-03-13,3293,4318376,3623142778,851.0,863.0,822.0,822.0,-29.0,37893,-0.034077555816686256,-0.17220543806646527,-0.08768035516093231
2025-03-14,3293,3272929,2656737128,820.0,828.0,801.0,816.0,-6.0,23829,-0.007299270072992692,-0.12068965517241381,-0.10033076074972436
