stock_id,open,high,low,close,volume,ret_5d,ret_20d,rsi_14,breakout_20d,volatility_20d,volume_ratio_20d,inst_net_buy_5d_ratio,inst_consistency_20d,stock_name,industry
2236,109.5,109.5,106.5,106.5,550700,-0.009302325581395321,0.019138755980861344,63.15789473684211,-0.06167400881057272,0.018288344212785617,1.199014400147705,-0.08545658813003926,0.5,百達-KY,汽車工業
2239,37.25,37.5,35.75,35.9,428214,0.09451219512195119,0.27985739750445626,72.95918367346938,-0.0552631578947369,0.027925396651293982,2.0739798624204906,-0.012631606439613235,0.6,英利-KY,汽車工業
2241,29.3,29.4,28.2,28.3,695903,0.07196969696969702,0.08429118773946365,63.690476190476204,-0.03741496598639449,0.025364805160805453,1.2874270772552816,-0.014933656569506713,0.45,艾姆勒,電機機械
2243,12.0,12.1,11.8,11.8,285992,0.012875536480686733,0.07272727272727275,19.178082191780803,-0.26708074534161497,0.05606716127814819,0.3423825620401687,-0.07366767034704466,0.55,宏旭-KY,汽車工業
2247,296.5,296.5,294.0,295.0,91027,0.0,-0.023178807947019875,52.272727272727266,-0.07086614173228345,0.021043217928226395,0.399690178309935,-0.2770005699867622,0.15,汎德永業,汽車工業
2248,42.85,43.25,42.7,42.95,33088,0.02505966587112174,0.008215962441314506,49.27536231884062,-0.0326576576576576,0.012240512205486966,1.1762112971454979,,0.1,華勝-KY,汽車工業
2250,90.9,94.4,90.6,91.3,705755,-0.040966386554621925,-0.10049261083743843,45.1505016722408,-0.11359223300970878,0.03051262604915416,1.2233541020380163,-0.19429078384302265,0.25,IKKA-KY,汽車工業
2254,60.5,60.5,59.8,60.4,7103,-0.006578947368421018,-0.02265372168284785,47.999999999999964,-0.033600000000000074,0.00715186603839217,1.0085978601197028,-0.2741118669690098,0.1,巨鎧精密-創,創新版股票
2258,38.85,39.0,38.6,39.0,432228,0.0,0.0,50.0,-0.028642590286425906,0.009939128907421555,1.178344778194782,-0.09424946630405591,0.35,鴻華先進-創,創新版股票
2301,185.0,189.5,179.0,183.0,68259245,0.09580838323353302,0.46399999999999997,83.33333333333333,-0.03430079155672827,0.039930539943800795,1.6332907726293762,-0.016160716040579396,0.5,光寶科,電腦及週邊設備業
2302,18.2,18.2,17.55,17.8,1335869,0.07878787878787885,0.10903426791277249,62.76595744680853,-0.07532467532467524,0.028300373199185446,1.17314416694776,-0.14941345855454452,0.4,麗正,電子工業
2303,43.55,44.45,43.35,43.9,84792615,0.06942752740560287,0.05023923444976086,72.72727272727269,-0.012373453318335281,0.0136206383836262,2.3772321718629725,0.16980671361337335,0.65,聯電,半導體業
2305,12.1,12.15,11.7,11.85,556566,0.044052863436123246,-0.012500000000000067,50.0,-0.052000000000000046,0.021872879586953387,0.7776096765925538,0.15718436542603417,0.45,全友,電子工業
2308,913.0,917.0,890.0,893.0,18003354,0.061831153388822724,0.30364963503649633,89.01098901098901,-0.026172300981461283,0.03188181797296653,1.123039652688087,-0.14568783471055624,0.35,台達電,電子工業
2312,19.7,19.8,19.5,19.6,6501988,0.007712082262210984,0.05945945945945952,65.75342465753423,-0.03685503685503688,0.017866306532921986,0.7066908465085082,-0.014023728491532701,0.55,金寶,其他電子業
2313,79.6,80.2,77.0,77.0,22772387,-0.0012970168612190802,0.00785340314136107,53.59477124183005,-0.06666666666666665,0.023527348469656473,0.788174411608788,-0.005662507248714613,0.75,華通,電子工業
2314,10.5,10.65,10.5,10.65,646332,0.004716981132075526,0.26035502958579904,53.465346534653456,-0.10504201680672265,0.04735638038333226,0.59799307988891,0.08461975975716061,1.0,台揚,通信網路業
2316,108.5,110.0,102.0,103.5,11920737,-0.009569377990430672,0.07032057911065137,48.756218905472636,-0.10775862068965514,0.04110498274983337,0.6944550510911093,-0.02300804955562837,0.45,楠梓電,電子工業
2317,218.0,222.0,217.5,221.0,106127922,0.025522041763341052,0.05741626794258381,78.08219178082192,-0.0045045045045044585,0.013486648015767495,1.742066599475989,0.29552101983355256,0.8,鴻海,其他電子業
2321,15.5,17.0,15.5,16.95,97174,0.0,-0.025862068965517238,30.201342281879192,-0.19285714285714284,0.05557156785387012,2.1319906097106123,,0.05,東訊,通信網路業
2323,8.97,9.04,8.85,8.96,3849579,0.02166476624857494,0.0056116722783390305,54.31034482758623,-0.11287128712871275,0.027365499255723857,0.6317092396644677,0.15488612450240838,0.55,中環,光電業
2324,31.65,32.45,31.4,31.4,50772619,0.04318936877076407,0.1234347048300537,81.34328358208955,-0.03975535168195732,0.0212833116152268,1.6656892688384817,-0.13099089935765112,0.35,仁寶,電子工業
2327,180.5,180.5,175.5,176.0,49084617,0.17725752508361214,0.2707581227436824,84.16666666666667,-0.048648648648648596,0.03485581687162811,1.4895134642082644,-0.04357147848254798,0.35,國巨*,電子工業
2328,54.5,54.9,53.9,54.1,8653411,-0.007339449541284404,-0.1274193548387097,44.63276836158193,-0.13439999999999996,0.03334891939118387,0.3227787657162559,-0.027547023480006674,0.3,廣宇,電子工業
2329,49.0,49.15,47.5,47.7,11555328,0.09153318077803196,0.06830907054871238,56.923076923076934,-0.061023622047243986,0.03503691574704633,0.8612056499598383,-0.01951452131019124,0.75,華泰,半導體業
2330,1320.0,1340.0,1315.0,1340.0,37523254,0.046875,0.1404255319148937,84.61538461538461,0.0,0.014831532723370606,1.2669687615270717,-0.024828376123487532,0.75,台積電,半導體業
2331,21.0,21.5,20.75,21.5,3769036,0.07231920199501252,0.10824742268041243,74.54545454545453,0.0,0.030309353952002346,1.0422568048397751,0.14473535273421612,0.6,精英,電子工業
2332,17.85,18.0,17.6,17.8,3174681,0.053254437869822535,0.0028169014084507005,54.90196078431373,-0.02997275204359673,0.017640541265141217,0.7669025146977444,0.31270715027937224,0.75,友訊,通信網路業
2337,26.35,27.65,26.35,26.75,114276034,0.13347457627118642,0.32754342431761807,80.00000000000001,-0.07439446366781999,0.037273821556614885,2.023722927167641,0.016080509620627636,0.5,旺宏,半導體業
2338,41.8,41.9,40.65,41.2,1930044,-0.039627039627039506,-0.028301886792452713,50.965250965250966,-0.09151047409040791,0.0258419064718453,0.42110846421262393,-0.028172543410897036,0.45,光罩,半導體業
2340,28.15,28.6,27.5,27.8,9791348,-0.014184397163120477,0.18297872340425525,65.29968454258676,-0.17261904761904767,0.04873947259802063,0.8728797775202934,-0.0858777605334543,0.3,台亞,光電業
2342,31.6,32.0,30.45,31.85,3274328,0.12147887323943674,0.48484848484848486,76.20320855614975,-0.1345108695652173,0.053819011870537704,0.4046550516965796,-0.003678444566428499,0.2,茂矽,半導體業
2344,35.0,36.85,34.9,36.45,534413768,0.304114490161002,0.9440000000000002,99.69604863221885,-0.01085481682496603,0.035007437231947124,1.8389053388929666,0.10304377031674852,0.7,華邦電,半導體業
2345,992.0,1020.0,992.0,1005.0,4067579,-0.06074766355140182,0.024464831804281273,55.35168195718655,-0.14102564102564108,0.03232831466752605,0.8630505427485244,-0.2005915696672811,0.1,智邦,通信網路業
2347,62.5,62.6,61.9,62.2,3964032,0.011382113821138296,0.043624161073825496,69.11764705882352,-0.1264044943820225,0.02867478987934593,0.5826635818475361,0.012552163243384712,0.3,聯強,電子工業
2348,89.8,90.5,87.8,89.0,1130653,-0.14009661835748788,0.05700712589073631,50.159744408945684,-0.16822429906542058,0.04772119324239547,0.4402390893154998,-0.10089254478009563,0.35,海悅,其他
2349,10.65,10.65,10.5,10.55,1210978,0.019323671497584627,-0.027649769585253337,44.64285714285715,-0.10212765957446801,0.02332188095598243,0.4472705364433494,0.07890100122381077,0.5,錸德,電子工業
2351,82.0,83.0,80.5,81.9,1176794,0.022471910112359605,-0.042105263157894646,29.130434782608717,-0.11840688912809472,0.028986891021966835,0.5389712727259154,-0.007891210295244325,0.3,順德,電子工業
2352,29.6,30.5,29.6,30.0,6938675,-0.038461538461538436,-0.04153354632587858,35.937499999999986,-0.10447761194029848,0.020501761542767224,0.6636852898174133,0.0429165611259262,0.6,佳世達,電腦及週邊設備業
2353,31.25,31.3,31.0,31.2,13796606,0.0,0.004830917874396157,58.85416666666666,-0.12359550561797761,0.030670317937890084,0.6520029918893251,-0.11641065757949315,0.05,宏碁,電子工業
2354,71.3,71.9,70.7,70.7,12283479,0.010000000000000009,-0.028846153846153744,55.85585585585584,-0.03678474114441421,0.01582543313415397,0.8849093797323592,0.06743215490538382,0.35,鴻準,其他電子業
2355,37.6,37.7,36.55,36.55,2485165,0.00688705234159781,0.022377622377622197,23.015873015872955,-0.12455089820359289,0.039196497080318936,0.2705073018352903,0.14120837675692863,0.6,敬鵬,電子工業
2356,44.95,45.3,44.75,45.0,19185879,0.040462427745664664,0.08695652173913038,81.11888111888112,-0.00990099009900991,0.013201093278930268,1.2812165188168694,0.2823494322918803,0.7,英業達,電子工業
2357,689.0,693.0,682.0,684.0,2540463,-0.0014598540145985828,0.07210031347962387,69.5364238410596,-0.04201680672268904,0.01637746237146515,0.8736410522704939,0.0025322598576763013,0.6,華碩,電子工業
2359,146.0,147.0,144.0,144.5,1419608,-0.017006802721088454,-0.13213213213213215,47.61904761904762,-0.1766381766381766,0.021507087850926185,0.2182172970881098,-0.016226296454333485,0.3,所羅門,其他電子業
2360,613.0,633.0,603.0,614.0,4821510,0.10431654676258995,0.14766355140186915,69.76744186046511,-0.03001579778830965,0.03005945930804452,1.4678520741233467,-0.09488603324543414,0.25,致茂,其他電子業
2362,41.7,41.8,41.1,41.45,441491,0.007290400972053579,-0.017772511848341277,51.35135135135141,-0.03604651162790695,0.011484124304556947,0.9647480645098554,0.0179296010607323,0.65,藍天,電子工業
2363,60.1,60.5,58.6,58.6,13025409,0.05585585585585595,0.07129798903107853,59.03083700440528,-0.12012012012012008,0.03266847239435327,0.9536396684073858,-0.01863706449967594,0.6,矽統,半導體業
2364,79.1,79.5,78.1,78.1,173898,-0.03580246913580254,-0.17875920084121977,59.7285067873303,-0.21900000000000008,0.0565908447128156,0.27459381872572947,-0.1877922309564154,0.35,倫飛,電子工業
2365,43.7,43.75,42.55,42.6,3103832,-0.02405498281786933,-0.13238289205702647,31.279620853080587,-0.1901140684410646,0.02231309301253504,0.2257465119003289,-0.02710009853724185,0.4,昆盈,電子工業
2367,28.05,28.25,27.5,27.5,4769391,0.014760147601476037,-0.07407407407407407,38.46153846153846,-0.13928012519561817,0.022989829411276176,0.5115003143635128,-0.0928137319339417,0.6,燿華,電子零組件業
2368,460.0,464.5,454.0,455.0,8186129,-0.008714596949891074,-0.0065502183406113135,54.642857142857146,-0.11478599221789887,0.03562695530969775,0.7832645731930528,-0.14227115114054495,0.25,金像電,電子零組件業
2369,19.4,19.5,19.05,19.1,4446372,0.05524861878453047,0.10086455331412103,63.54166666666669,-0.07506053268765123,0.032676956117552274,0.642202140954003,-0.01919802041216315,0.55,菱生,電子工業
2371,39.4,39.95,39.1,39.85,10286116,-0.009937888198757738,-0.028048780487804792,54.48275862068965,-0.05456702253855272,0.014602266038693726,0.9520201332124555,-0.08349186222201714,0.65,大同,電機機械
2373,56.8,57.0,56.7,56.8,17575,0.0035335689045936647,0.0,50.0,-0.01730103806228378,0.0033736372062369347,0.7127937866282724,-0.3440283913956689,0.15,震旦行,其他電子業
2374,86.3,91.5,86.0,88.8,78005703,-0.17009345794392527,0.06730769230769229,57.333333333333336,-0.17009345794392527,0.05365306832291493,1.7399702931161822,-0.2036961869463135,0.45,佳能,光電業
2375,72.5,73.0,69.5,73.0,8602468,0.21666666666666656,0.2268907563025211,78.73134328358212,-0.08521303258145363,0.038781498981414926,1.8862055263451158,-0.009691316059574401,0.6,凱美,電子工業
2376,281.5,285.0,281.5,283.0,4023963,0.02350813743218816,0.00891265597147961,65.83333333333334,-0.03412969283276446,0.019093131444866553,1.0496980785966055,0.12663370180222547,0.45,技嘉,電子工業
2377,121.5,122.0,119.0,119.5,4643008,-0.028455284552845517,-0.11152416356877326,28.94736842105263,-0.13718411552346566,0.01737243811172154,1.0233884525039911,-0.22499790581456097,0.1,微星,電子工業
2379,542.0,546.0,540.0,540.0,1636573,-0.007352941176470562,-0.007352941176470562,49.00000000000001,-0.021739130434782594,0.018785541854042933,0.6253939705959483,-0.04122437768637889,0.3,瑞昱,電子工業
2380,5.5,5.5,5.26,5.4,163837,-0.032258064516129004,-0.16923076923076918,37.58620689655174,-0.2058823529411764,0.03941422908853948,0.5926400456063387,,0.2,虹光,電子工業
2382,283.0,288.0,283.0,286.5,36526183,0.04753199268738584,0.0811320754716982,86.66666666666667,-0.00520833333333337,0.01507862036797485,1.9295131399088774,0.33876517699541175,0.45,廣達,電子工業
2383,1305.0,1390.0,1295.0,1345.0,4099125,0.04669260700389111,0.07600000000000007,66.98113207547169,-0.03237410071942448,0.033664078688581005,0.8804826186399919,0.010320604685080554,0.35,台光電,電子工業
2385,142.5,143.5,139.0,140.0,2393523,0.018181818181818077,0.04868913857677892,61.11111111111111,-0.024390243902439046,0.01172735770013329,1.029283954438701,-0.07684171789907482,0.5,群光,電子工業
2387,41.7,41.9,41.5,41.7,355496,0.02205882352941191,0.004819277108433884,55.294117647058854,-0.029103608847497076,0.009883715365588259,0.7713951733770846,-0.08467223207476086,0.25,精元,電子工業
2388,60.8,61.2,59.5,59.5,3949801,0.018835616438356295,-0.03252032520325199,42.288557213930346,-0.10526315789473684,0.03132126538836753,0.7063687483573863,-0.008371505096637052,0.4,威盛,電子工業
2390,10.45,10.45,10.3,10.3,340836,0.0,-0.0678733031674208,39.393939393939434,-0.11206896551724133,0.013672836638998423,0.9209320912691051,0.02580509737332032,0.45,云辰,電子工業
2392,49.25,49.3,48.5,48.8,1384843,0.010351966873705987,0.005149330587023604,64.28571428571423,-0.02982107355864816,0.013088481275122077,0.6910679742656034,-0.015397429197185309,0.5,正崴,電子工業
2393,63.5,63.7,63.0,63.1,1425191,0.01774193548387104,-0.05255255255255242,33.64485981308418,-0.09208633093525176,0.015961059878645635,0.9528381260406481,-0.031734997145191964,0.5,億光,光電業
2395,329.5,333.5,326.0,327.5,1599508,-0.02238805970149249,0.017080745341614856,42.622950819672134,-0.1312997347480106,0.02793807542872863,0.4754548727140548,-0.2710055613895723,0.1,研華,電子工業
2397,72.6,72.8,72.0,72.2,320059,-0.010958904109588996,-0.09749999999999992,24.264705882352928,-0.15555555555555556,0.02065601068018165,0.26042340701618133,0.0012379370298086939,0.5,友通,電子工業
2399,19.7,19.8,19.3,19.3,1203225,0.010471204188481575,0.0025974025974027093,64.406779661017,-0.051597051597051635,0.014224342170278301,0.78301455968792,-0.030556047462803954,0.45,映泰,電子工業
2401,24.0,24.0,23.55,23.65,3814068,-0.030737704918032738,-0.050200803212851364,50.8064516129032,-0.11257035647279545,0.028464991406020084,0.4004004310852125,0.041695879706316545,0.5,凌陽,半導體業
2402,54.7,55.1,53.1,53.5,5582983,-0.01291512915129156,-0.13008130081300817,31.176470588235304,-0.1534810126582279,0.030658193941175627,0.42659051698389394,0.010670823624738562,0.6,毅嘉,電子工業
2404,990.0,995.0,955.0,987.0,2449942,-0.0509615384615385,-0.15278969957081545,36.12167300380228,-0.20722891566265056,0.03139259536858058,1.0690264464204786,0.019878812603926297,0.5,漢唐,其他電子業
2405,19.55,19.55,18.9,18.95,3909589,-0.010443864229764954,-0.028205128205128216,54.38596491228073,-0.04773869346733661,0.014531355694201232,1.2322400880447728,0.1035508930396838,0.8,輔信,電子工業
2406,22.15,22.2,21.4,21.75,5898290,0.0023041474654377225,-0.04185022026431717,49.4047619047619,-0.16984732824427473,0.042547138250965136,0.5052987993177054,0.05393409429230565,0.5,國碩,光電業
2408,80.8,81.0,78.3,81.0,46967368,0.17052023121387272,0.7070600632244466,97.79310344827587,-0.041420118343195256,0.04044157157234901,0.2882023612300043,0.08104051762124233,0.75,南亞科,半導體業
2409,13.65,13.95,13.35,13.7,80243882,0.07874015748031504,0.05384615384615388,78.43137254901958,-0.017921146953404965,0.020912043914497913,1.3928074877471197,0.0270348889942921,0.35,友達,光電業
2412,133.5,134.0,133.0,133.5,3398690,-0.003731343283582045,0.0,46.666666666666664,-0.018382352941176516,0.00592563736183367,0.6511037838385018,-0.10709157534444895,0.4,中華電,通信網路業
2413,21.95,22.0,21.3,21.5,398790,0.007025761124121788,0.09693877551020402,57.931034482758605,-0.11704312114989734,0.03474119304300496,0.42161104707847297,-0.06743073690611275,0.4,環科,電子工業
2414,43.55,43.6,43.0,43.4,242171,-0.0091324200913242,0.017584994138335253,38.94736842105261,-0.07165775401069518,0.013744190055112964,0.7287842561342424,-0.2310107134339858,0.55,精技,電子工業
2415,26.25,26.25,25.7,25.9,44907,0.0077821011673151474,0.0019342359767891004,52.439024390243894,-0.040740740740740744,0.013459100175581174,0.6211246274178936,-0.024250290536102267,0.4,錩新,電子工業
2417,43.0,43.0,42.1,42.25,575388,-0.007050528789659172,-0.12525879917184257,22.689075630252105,-0.13510747185261007,0.014714039550002033,0.40661192767329596,0.048255913553823575,0.55,圓剛,電子工業
2419,24.75,25.5,24.0,24.35,5586255,0.047311827956989294,0.036170212765957555,40.95238095238096,-0.1145454545454545,0.0298055480846022,2.611814000858082,0.0177223354358855,0.55,仲琦,通信網路業
2420,51.4,51.6,50.9,51.3,205769,0.009842519685039353,-0.06386861313868608,28.888888888888914,-0.10782608695652174,0.019694563758713656,0.5009265372338457,0.21790559699414958,0.6,新巨,電子工業
2421,133.5,136.0,129.0,129.0,6106126,-0.0038610038610038533,-0.047970479704797064,50.0,-0.07194244604316546,0.025777274179116287,1.3445816667980908,0.06973833558939845,0.55,建準,電子工業
2423,54.8,55.3,54.8,55.0,118160,0.06382978723404253,-0.04347826086956519,45.76271186440678,-0.10569105691056913,0.020540746275763112,0.48738354725797256,0.0010667235585897915,0.65,固緯,其他電子業
2424,62.8,64.1,61.9,62.4,55256,0.022950819672131084,-0.07692307692307687,36.8131868131868,-0.15332428765264594,0.02836103655890633,2.444988207808068,0.07800719363409078,0.55,隴華,電腦及週邊設備業
2425,32.5,32.5,31.9,31.9,451240,-0.007776049766718529,-0.06725146198830423,48.91304347826085,-0.08333333333333326,0.01408767725051515,0.9641049110402554,-0.09866428202210745,0.45,承啟,電子工業
2426,18.3,18.45,17.95,18.2,1049953,0.031161473087818692,0.022471910112359383,49.253731343283576,-0.05943152454780376,0.019482756781833074,1.003988594943993,0.07133050289280093,0.45,鼎元,光電業
2427,27.5,27.65,27.15,27.2,819922,-0.007299270072992692,-0.0320284697508898,50.49504950495051,-0.0872483221476511,0.018260556069880175,0.353546907622319,-0.068652577580902,0.35,三商電,資訊服務業
2428,161.0,163.0,157.0,160.5,2061246,0.06644518272425248,0.08813559322033893,68.65671641791045,-0.015337423312883458,0.01956959691821562,2.7605376740966845,-0.0871590798509822,0.4,興勤,電子零組件業
2429,133.0,133.0,128.0,131.5,461165,-0.0037878787878787845,0.6815856777493605,63.68421052631579,-0.16507936507936505,0.05995803281050385,0.16343484173959966,-0.06492125730568489,0.55,銘旺科,電子零組件業
2430,24.5,24.5,24.45,24.45,29491,0.010330578512396604,0.014522821576763434,42.85714285714289,-0.03740157480314954,0.009842101735505517,0.4377691896052269,-0.18016631069961078,0.3,燦坤,電子通路業
2431,13.3,14.5,13.2,14.5,8040023,0.10687022900763354,0.17886178861788604,72.5,-0.023569023569023573,0.03932186098688262,2.8475932265797064,-0.051414487759134694,0.6,聯昌,電子工業
2432,27.3,27.6,27.3,27.6,9000,0.0,-0.01075268817204289,40.625000000000135,-0.017793594306049876,0.005492626878645777,0.48805221074094457,-0.033071560557701996,0.35,倚天,通信網路業
2433,49.0,49.1,48.95,49.1,18796,0.0010193679918450993,-0.005065856129685908,64.28571428571443,-0.008080808080808022,0.0036830221526937055,1.3477989631212488,-0.06981904433987528,0.25,互盛電,其他電子業
2434,29.45,29.5,29.2,29.2,9699,0.0034364261168384758,0.005163511187607606,52.5423728813559,-0.026666666666666727,0.010084795572919726,0.547085201793722,,0.0,統懋,半導體業
2436,56.0,56.9,54.9,56.0,2712767,0.0035842293906811484,0.15463917525773185,56.862745098039206,-0.10112359550561789,0.038206388558038144,0.4696259027041808,-0.007236323828677193,0.55,偉詮電,電子工業
2438,24.2,24.2,23.5,23.7,65542,0.0,-0.08494208494208488,25.999999999999957,-0.12059369202226344,0.017921641470167164,0.6982391678487401,0.04373363233122322,0.5,翔耀,光電業
2439,102.0,105.0,102.0,104.0,2635603,0.04104104104104089,-0.11864406779661019,55.033557046979865,-0.12605042016806722,0.021827498530975906,1.077716627092643,-0.20362778926390565,0.15,美律,通信網路業
2440,12.35,12.5,12.3,12.4,126459,0.008130081300812941,-0.057034220532319435,30.434782608695528,-0.057034220532319435,0.007824460303140164,0.9316170306185143,0.1460728811374052,0.55,太空梭,電子工業
2441,64.4,67.6,64.2,65.3,5903552,0.03159557661927326,0.07755775577557755,78.72340425531914,-0.03402366863905326,0.014398770324581764,3.0908839360660987,0.32335119102763044,0.9,超豐,半導體業
2442,25.15,25.4,25.05,25.2,449329,-0.059701492537313494,-0.09025270758122739,34.03141361256546,-0.1724137931034483,0.02857420663961883,0.2978616662723497,-0.13306075510473137,0.45,新美齊,電子工業
2444,12.15,12.15,11.75,11.8,542908,0.0396475770925111,0.0535714285714286,58.0246913580247,-0.12592592592592589,0.034297572748830024,1.0428485538829162,-0.04435540159589072,0.4,兆勁,通信網路業
2449,173.0,173.5,166.0,167.0,22415852,0.006024096385542244,0.19713261648745517,65.88235294117646,-0.0696378830083565,0.03251758748479623,0.5292790360748865,0.038509225354186695,0.85,京元電子,半導體業
2450,28.9,29.0,28.75,28.8,353458,-0.025380710659898442,-0.025380710659898442,41.17647058823535,-0.05882352941176472,0.01160632714171527,1.0871979456745526,-0.28005987169837726,0.0,神腦,電子工業
2451,122.0,122.0,117.0,118.0,2202083,-0.00421940928270037,0.19796954314720816,85.71428571428571,-0.052208835341365445,0.01612910329717309,1.062819661914943,0.12757217798773665,0.95,創見,半導體業
2453,62.2,62.6,61.0,61.2,1274731,-0.012903225806451535,-0.02079999999999993,53.846153846153854,-0.058461538461538454,0.01667174703737427,0.6040998077325075,0.19025336816250343,0.55,凌群,資訊服務業
2454,1390.0,1405.0,1375.0,1375.0,12576021,-0.10423452768729646,-0.017857142857142905,47.43589743589743,-0.11003236245954695,0.023240615606049397,1.9539686706133579,-0.30090295950515855,0.55,聯發科,半導體業
2455,167.0,167.5,159.5,160.0,6456323,0.015873015873015817,0.032258064516129004,56.81818181818182,-0.05882352941176472,0.02312447599573654,1.1587050880105643,0.05339576599447988,0.5,全新,通信網路業
2457,25.0,25.05,24.75,24.95,2012215,0.043933054393305415,0.06852248394004268,61.59420289855072,-0.04770992366412219,0.036090747815657624,0.44721898021253015,-0.01500540740986927,0.4,飛宏,電子工業
2458,134.0,134.5,132.0,132.5,2372498,-0.003759398496240629,0.11344537815126055,46.15384615384615,-0.0766550522648084,0.027043186441022004,0.6782147269370851,-0.1966074830789566,0.15,義隆,半導體業
2459,64.1,64.1,63.4,63.8,28511,0.0015698587127157548,0.00789889415481837,51.85185185185181,-0.016949152542373058,0.006984407345370832,0.5793535080544788,0.007705207158759071,0.35,敦吉,電子通路業
2460,19.25,19.25,18.6,18.85,111302,-0.007894736842105177,-0.062189054726368154,50.793650793650805,-0.0645161290322579,0.015528717670159835,0.7143508124711986,-0.067206328198341,0.35,建通,電子工業
2461,16.7,16.75,16.6,16.7,154604,0.0060240963855420215,-0.03188405797101457,48.38709677419352,-0.04571428571428571,0.008932635417858536,0.8174331887264815,0.054306680004487844,0.45,光群雷,其他電子業
2462,25.55,25.75,24.85,25.45,484733,0.04303278688524603,0.06263048016701456,60.13986013986013,-0.03780718336483935,0.024184409953464235,0.9767414540689231,0.1781539711140779,0.55,良得電,電子工業
2464,71.9,74.0,71.6,72.3,3967772,-0.05242463958060284,0.03433476394849766,36.48648648648647,-0.0813214739517154,0.021071110257580728,0.449156509355068,-0.014612110188411206,0.45,盟立,其他電子業
2465,57.1,57.1,56.3,56.4,273090,-0.03754266211604096,-0.15442278860569725,16.455696202531684,-0.1693667157584684,0.012696466662946897,0.8478520243790444,-0.18219360761040082,0.25,麗臺,電子工業
2466,69.6,71.6,69.6,71.1,163191,-0.0014044943820226141,-0.009749303621169991,52.88461538461536,-0.10000000000000009,0.023391211976224208,0.3277361401840123,-0.23945729809490796,0.5,冠西電,電子工業
2467,197.5,207.0,195.5,197.0,4673857,0.053475935828877,0.07065217391304346,54.285714285714285,-0.1045454545454545,0.03821403958538948,0.998079566971405,-0.04283697188358931,0.45,志聖,電子零組件業
2468,52.6,52.8,51.6,52.0,836601,0.0,-0.14754098360655743,52.941176470588225,-0.17329093799682038,0.03277446601555532,0.39829373756687425,-0.06261023454779717,0.35,華經,資訊服務業
2471,50.2,50.4,49.95,50.0,154851,0.0010010010010008674,-0.027237354085603127,47.580645161290356,-0.072356215213358,0.012855786708839823,0.43871246302238776,-0.006049176244529054,0.55,資通,資訊服務業
2472,92.0,92.1,89.2,89.4,3932103,0.06428571428571428,0.04929577464788726,56.273764258555175,-0.06387434554973814,0.025210848765071688,1.0244651208269853,-0.05613801755773344,0.6,立隆電,電子工業
2474,188.0,190.0,188.0,189.0,1878452,0.010695187165775444,-0.01305483028720622,52.94117647058823,-0.020725388601036232,0.00813739881614834,0.9209507003497938,-0.18923751325089483,0.0,可成,其他電子業
2476,110.5,111.5,108.0,108.5,4095377,0.014018691588784993,0.15058324496288455,58.064516129032256,-0.10330578512396693,0.02590582315501854,0.4500979405936292,-0.10269770650459376,0.55,鉅祥,電子工業
2477,24.95,25.25,24.5,24.55,241968,0.031512605042016695,-0.09242144177449163,42.30769230769229,-0.13097345132743365,0.021526140099889048,0.6341093202287708,0.04034004729567913,0.4,美隆電,其他電子業
2478,49.2,49.5,47.25,48.4,1343223,0.1190751445086704,0.12296983758700697,73.09090909090908,-0.0692307692307692,0.029545566697845405,1.5504662227044068,-0.04470731231107038,0.35,大毅,電子工業
2480,169.5,172.0,169.5,171.5,165275,0.017804154302670572,-0.0524861878453039,58.064516129032256,-0.0602739726027397,0.01109064229380681,0.4369819308533436,-0.03286705795027586,0.3,敦陽科,資訊服務業
2481,72.5,72.6,70.5,71.7,14985193,-0.021828103683492417,0.09969325153374231,51.15511551155116,-0.11699507389162567,0.03491865740823952,0.48376298772692805,0.02746423939107282,0.55,強茂,半導體業
2482,19.85,20.0,19.65,19.85,146179,-0.007499999999999951,0.0474934036939314,25.92592592592591,-0.15531914893617016,0.03741443206617863,0.22130528317368905,-0.08544110780032459,0.45,連宇,其他電子業
2483,21.1,21.7,20.5,21.0,497818,0.07969151670951158,0.06329113924050622,87.8048780487805,-0.032258064516129004,0.011074596189776654,4.916194165859757,-0.05525976162415824,0.55,百容,電子工業
2484,23.05,23.15,22.6,22.75,645891,0.07058823529411762,0.041189931350114284,61.25,-0.05797101449275355,0.014484969765697044,1.1418878644834778,0.022938182682479474,0.5,希華,電子工業
2485,13.7,13.8,13.5,13.65,922366,0.03409090909090917,0.04597701149425282,55.421686746987966,-0.06506849315068486,0.025427429107942764,0.5597157359679132,0.015583073107705035,0.45,兆赫,通信網路業
2486,83.2,83.8,82.2,82.3,2169421,0.011056511056510843,0.023631840796019876,66.34615384615384,-0.05293440736478716,0.025655074065530237,0.3669546264506061,0.05440200381235434,0.5,一詮,光電業
2488,43.7,43.9,43.3,43.8,449046,-0.11693548387096786,-0.11515151515151523,12.413793103448256,-0.12922465208747513,0.021131124044570366,0.9149364372785161,-0.2663298833053659,0.0,漢平,其他電子業
2489,13.6,13.7,13.45,13.55,3194515,0.018796992481203034,0.014981273408239737,52.77777777777781,-0.04240282685512364,0.01509444857337757,1.2336407006760508,0.09919460761793396,0.65,瑞軒,光電業
2491,13.0,13.0,12.8,12.95,99205,0.0,-0.11604095563139938,31.632653061224488,-0.15909090909090917,0.037028834070837804,0.6497506412853149,-0.05333706457788726,0.45,吉祥全,光電業
